"to","from","source_id_lab","target_id_lab","weight","weight_recs","weight_tfidf"
13,172,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0000492",1,2,0.0883672271667
13,175,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0000576",1,2,0.000384578098009277
13,176,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0000583",1,4,0.0294906130292668
13,177,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0000623",1,6,0.0220702006373921
13,179,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0000669",1,22,0.0231970469882421
13,181,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0000784",1,2,0.00152693618763994
13,182,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0000786",1,2,0
13,188,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0000875",1,4,0.0617892095083124
13,191,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0000913",1,20,0.0120060686639868
13,196,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0001056",1,12,0.00120708577355142
13,199,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0002062",1,2,0.21590274351848
13,200,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0002063",1,4,0.281337367088131
13,203,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0002075",1,2,0.00068656854941654
13,206,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0002138",1,12,0.0117008558770576
13,207,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0002144",1,8,0.062833090906508
13,208,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0002241",1,2,0.0166265882263528
13,210,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0002394",1,2,0.0028262544642157
13,212,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0002399",1,2,0.0240496887871503
13,213,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0002480",1,2,0.00327586692283394
13,215,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0002633",1,4,0.0618961455012801
13,216,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0005006",1,2,0.000634374763689011
13,217,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0005012",1,4,0.091555717786124
13,218,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0010003",1,2,0.00591847903742548
13,221,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0019001",1,2,0.056996270540068
13,222,"FMA:7361 Lateral Bronchopulmonary Segment","CL:0019003",1,2,0.000443884870377713
13,223,"FMA:7361 Lateral Bronchopulmonary Segment","CL:1000312",1,2,0.0296152742769654
13,224,"FMA:7361 Lateral Bronchopulmonary Segment","CL:1000413",1,2,0.00745839503446499
13,225,"FMA:7361 Lateral Bronchopulmonary Segment","CL:1000414",1,4,0.0124035837939397
13,227,"FMA:7361 Lateral Bronchopulmonary Segment","CL:1000491",1,2,0.00110683045150283
13,228,"FMA:7361 Lateral Bronchopulmonary Segment","CL:1001603",1,2,0.135210074948144
13,229,"FMA:7361 Lateral Bronchopulmonary Segment","CL:4023054",1,2,0.000418052334813539
13,230,"FMA:7361 Lateral Bronchopulmonary Segment","CL:4028003",1,2,0.0307960935092295
13,231,"FMA:7361 Lateral Bronchopulmonary Segment","CL:4028004",1,4,0.145648307976569
13,232,"FMA:7361 Lateral Bronchopulmonary Segment","CL:4028006",1,2,0.0211889001745243
13,233,"FMA:7361 Lateral Bronchopulmonary Segment","CL:4033005",1,2,0.00251826671639695
13,234,"FMA:7361 Lateral Bronchopulmonary Segment","CL:4033022",1,2,0.00223728846881534
13,235,"FMA:7361 Lateral Bronchopulmonary Segment","CL:4033023",1,2,0.00048553470774209
13,236,"FMA:7361 Lateral Bronchopulmonary Segment","CL:4033041",1,2,0.00163115717926277
13,237,"FMA:7361 Lateral Bronchopulmonary Segment","CL:4033042",1,1,0.000843795398161952
13,238,"FMA:7361 Lateral Bronchopulmonary Segment","CL:4033043",1,2,0.0119650853915611
13,239,"FMA:7361 Lateral Bronchopulmonary Segment","CL:4033044",1,2,0.00161597617398888
14,156,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000037",1,1,0.00168433409097601
14,159,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000084",1,2,0.0000898926210553139
14,160,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000097",1,1,0
14,163,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000158",1,3,0.0252650113646401
14,164,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000165",1,1,0.0209418871978017
14,165,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000186",1,1,0.00247035666676481
14,166,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000192",1,2,0.0187107058290587
14,168,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000236",1,7,0
14,169,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000313",1,2,0.0115096162883361
14,172,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000492",1,1,0.0207908881585927
14,175,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000576",1,1,0.00021191346794648
14,176,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000583",1,2,0.0677757323385513
14,177,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000623",1,3,0.0352025825013986
14,179,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000669",1,11,0.0026554399970336
14,181,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000784",1,1,0.00140361174248001
14,182,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000786",1,1,0
14,188,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000875",1,2,0.0228327605805541
14,191,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0000913",1,10,0.00663859999258401
14,196,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0001056",1,6,0.0000561444696992003
14,199,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0002062",1,1,0.411726111127469
14,200,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0002063",1,2,0.787688195056547
14,203,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0002075",1,1,0.000561444696992003
14,206,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0002138",1,6,0.00826766213528191
14,207,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0002144",1,4,0.0146652708927083
14,208,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0002241",1,1,0.00578288037901763
14,210,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0002394",1,1,0.00538986909112323
14,212,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0002399",1,1,0.0101621490155553
14,213,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0002480",1,1,0.000364939053044802
14,215,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0002633",1,2,0.0578849482598755
14,216,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0005006",1,1,0.000168433409097601
14,217,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0005012",1,2,0.0704613094724964
14,218,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0010003",1,1,0.0132500948490113
14,221,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0019001",1,1,0.0455331649260515
14,222,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:0019003",1,1,0.000112288939398401
14,223,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:1000312",1,1,0.00825323704578244
14,224,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:1000413",1,1,0.0148915868015464
14,225,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:1000414",1,2,0.0234790193853773
14,227,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:1000491",1,1,0.00151590068187841
14,228,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:1001603",1,1,0.0398625734864322
14,229,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:4023054",1,1,0.00106674492428481
14,230,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:4028003",1,1,0.0134746727278081
14,231,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:4028004",1,2,0.0670364968208452
14,232,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:4028006",1,1,0.00396754252541015
14,233,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:4033005",1,1,0.000336866818195202
14,234,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:4033022",1,1,0.00780408128818884
14,235,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:4033023",1,1,0.00320023477285442
14,236,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:4033041",1,1,0.00510914674262723
14,237,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:4033042",1,1,0.00129132280308161
14,238,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:4033043",1,1,0.00763564787909124
14,239,"FMA:7385 Left Apical Bronchopulmonary Segment","CL:4033044",1,1,0.00213348984856961
15,156,"FMA:7402 Lateral Segmental Bronchus","CL:0000037",1,2,0.000512546250655087
15,159,"FMA:7402 Lateral Segmental Bronchus","CL:0000084",1,4,0.000254512352553017
15,160,"FMA:7402 Lateral Segmental Bronchus","CL:0000097",1,2,0
15,163,"FMA:7402 Lateral Segmental Bronchus","CL:0000158",1,6,0.0137874941426218
15,164,"FMA:7402 Lateral Segmental Bronchus","CL:0000165",1,2,0.00308916321908771
15,165,"FMA:7402 Lateral Segmental Bronchus","CL:0000186",1,2,0.0289974572820816
15,166,"FMA:7402 Lateral Segmental Bronchus","CL:0000192",1,4,0.0160914230614197
15,168,"FMA:7402 Lateral Segmental Bronchus","CL:0000236",1,14,0
15,169,"FMA:7402 Lateral Segmental Bronchus","CL:0000313",1,4,0.00130338537591885
15,172,"FMA:7402 Lateral Segmental Bronchus","CL:0000492",1,2,0.0752605796105016
15,175,"FMA:7402 Lateral Segmental Bronchus","CL:0000576",1,2,0.000547284252734991
15,176,"FMA:7402 Lateral Segmental Bronchus","CL:0000583",1,4,0.100229219105568
15,177,"FMA:7402 Lateral Segmental Bronchus","CL:0000623",1,6,0.028262943790605
15,179,"FMA:7402 Lateral Segmental Bronchus","CL:0000669",1,22,0.0235791086533279
15,181,"FMA:7402 Lateral Segmental Bronchus","CL:0000784",1,2,0.00289585228258566
15,182,"FMA:7402 Lateral Segmental Bronchus","CL:0000786",1,2,0
15,188,"FMA:7402 Lateral Segmental Bronchus","CL:0000875",1,4,0.0645978145145424
15,191,"FMA:7402 Lateral Segmental Bronchus","CL:0000913",1,20,0.013001473296816
15,196,"FMA:7402 Lateral Segmental Bronchus","CL:0001056",1,12,0.00226316736892842
15,199,"FMA:7402 Lateral Segmental Bronchus","CL:0002062",1,2,0.227691422693403
15,200,"FMA:7402 Lateral Segmental Bronchus","CL:0002063",1,4,0.318702620001956
15,203,"FMA:7402 Lateral Segmental Bronchus","CL:0002075",1,2,0.000612741214926572
15,206,"FMA:7402 Lateral Segmental Bronchus","CL:0002138",1,12,0.0151579877472163
15,207,"FMA:7402 Lateral Segmental Bronchus","CL:0002144",1,8,0.0189329345367405
15,208,"FMA:7402 Lateral Segmental Bronchus","CL:0002241",1,2,0.0344586273727269
15,210,"FMA:7402 Lateral Segmental Bronchus","CL:0002394",1,2,0.00260704302076235
15,212,"FMA:7402 Lateral Segmental Bronchus","CL:0002399",1,2,0.0326217310389548
15,213,"FMA:7402 Lateral Segmental Bronchus","CL:0002480",1,2,0.00226367787316214
15,215,"FMA:7402 Lateral Segmental Bronchus","CL:0002633",1,4,0.0120227150402667
15,216,"FMA:7402 Lateral Segmental Bronchus","CL:0005006",1,2,0.000478444567842577
15,217,"FMA:7402 Lateral Segmental Bronchus","CL:0005012",1,4,0.0425025404826094
15,218,"FMA:7402 Lateral Segmental Bronchus","CL:0010003",1,2,0.0121187579034372
15,221,"FMA:7402 Lateral Segmental Bronchus","CL:0019001",1,2,0.066609571407345
15,222,"FMA:7402 Lateral Segmental Bronchus","CL:0019003",1,2,0.000189907574943916
15,223,"FMA:7402 Lateral Segmental Bronchus","CL:1000312",1,2,0.00926748965726312
15,224,"FMA:7402 Lateral Segmental Bronchus","CL:1000413",1,2,0.00723057691569446
15,225,"FMA:7402 Lateral Segmental Bronchus","CL:1000414",1,4,0.0100751941259148
15,227,"FMA:7402 Lateral Segmental Bronchus","CL:1000491",1,2,0.000413916832700343
15,228,"FMA:7402 Lateral Segmental Bronchus","CL:1001603",1,2,0.1860855318469
15,229,"FMA:7402 Lateral Segmental Bronchus","CL:4023054",1,2,0.000442505069788674
15,230,"FMA:7402 Lateral Segmental Bronchus","CL:4028003",1,2,0.0328305272705464
15,231,"FMA:7402 Lateral Segmental Bronchus","CL:4028004",1,4,0.18453298637131
15,232,"FMA:7402 Lateral Segmental Bronchus","CL:4028006",1,2,0.0383370982043772
15,233,"FMA:7402 Lateral Segmental Bronchus","CL:4033005",1,2,0.00105184292315711
15,234,"FMA:7402 Lateral Segmental Bronchus","CL:4033022",1,2,0.000644052141261412
15,235,"FMA:7402 Lateral Segmental Bronchus","CL:4033023",1,2,0.000960564766167939
15,236,"FMA:7402 Lateral Segmental Bronchus","CL:4033041",1,2,0.00314531868479693
15,237,"FMA:7402 Lateral Segmental Bronchus","CL:4033042",1,1,0.00141961017312915
15,238,"FMA:7402 Lateral Segmental Bronchus","CL:4033043",1,2,0.0375845468966425
15,239,"FMA:7402 Lateral Segmental Bronchus","CL:4033044",1,2,0.00120764881528852
6,23,"UBERON:0001052 Rectum","ASCTB-TEMP:-cells-ins-",1,1,0.0000248342971562751
6,24,"UBERON:0001052 Rectum","ASCTB-TEMP:activated-cd4-t",1,1,0.000124171485781376
6,25,"UBERON:0001052 Rectum","ASCTB-TEMP:activated-cd8-t",1,1,0.000149005782937651
6,26,"UBERON:0001052 Rectum","ASCTB-TEMP:activated-t",1,1,0.0342464957785034
6,27,"UBERON:0001052 Rectum","ASCTB-TEMP:adult-glia",1,1,0.0142797208648582
6,28,"UBERON:0001052 Rectum","ASCTB-TEMP:angiogenic-pericyte",1,1,0.0042963334080356
6,29,"UBERON:0001052 Rectum","ASCTB-TEMP:arterial-capillary",1,1,0.00673009452935056
6,30,"UBERON:0001052 Rectum","ASCTB-TEMP:best2-goblet-cell",1,1,0.0182283741127059
6,31,"UBERON:0001052 Rectum","ASCTB-TEMP:best4-epithelial",1,1,0.0050910309170364
6,32,"UBERON:0001052 Rectum","ASCTB-TEMP:branch-a1-imn-",1,1,0.000794697509000804
6,33,"UBERON:0001052 Rectum","ASCTB-TEMP:branch-a2-ipan-in-",1,1,0.00471851645969227
6,34,"UBERON:0001052 Rectum","ASCTB-TEMP:branch-a3-ipan-in-",1,1,0.000695360320375704
6,35,"UBERON:0001052 Rectum","ASCTB-TEMP:branch-a4-in-",1,1,0.00407282473362912
6,36,"UBERON:0001052 Rectum","ASCTB-TEMP:branch-b1-emn-",1,1,0.0110264279373862
6,37,"UBERON:0001052 Rectum","ASCTB-TEMP:branch-b2-emn-",1,1,0.000521520240281778
6,38,"UBERON:0001052 Rectum","ASCTB-TEMP:branch-b3-ipan-",1,1,0.000645691726063153
6,39,"UBERON:0001052 Rectum","ASCTB-TEMP:cd8-tmem",1,1,0.00225992104122104
6,40,"UBERON:0001052 Rectum","ASCTB-TEMP:cdc1",1,1,0.000620857428906878
6,41,"UBERON:0001052 Rectum","ASCTB-TEMP:cdc2",1,1,0.00168873220662671
6,42,"UBERON:0001052 Rectum","ASCTB-TEMP:clc-mast-cell",1,1,0.000918868994782179
6,43,"UBERON:0001052 Rectum","ASCTB-TEMP:cldn10-cells",1,1,0.000670526023219428
6,44,"UBERON:0001052 Rectum","ASCTB-TEMP:clp",1,1,0.000645691726063153
6,45,"UBERON:0001052 Rectum","ASCTB-TEMP:colonocyte",1,1,0.0256289946652759
6,46,"UBERON:0001052 Rectum","ASCTB-TEMP:contractile-pericyte-pln-",1,1,0.00807114657578942
6,47,"UBERON:0001052 Rectum","ASCTB-TEMP:cx3cr1-cd8-tmem",1,1,0.000218494287532122
6,48,"UBERON:0001052 Rectum","ASCTB-TEMP:cycling-b-cell",1,1,0.00839399243882099
6,49,"UBERON:0001052 Rectum","ASCTB-TEMP:cycling-ec",1,1,0.00305461855022184
6,50,"UBERON:0001052 Rectum","ASCTB-TEMP:cycling-encc-glia",1,1,0.000347680160187852
6,51,"UBERON:0001052 Rectum","ASCTB-TEMP:cycling-neuroblast",1,1,0.000447017348812952
6,52,"UBERON:0001052 Rectum","ASCTB-TEMP:cycling-plasma-cell",1,1,0.0654632073039412
6,53,"UBERON:0001052 Rectum","ASCTB-TEMP:cycling-stromal",1,1,0.0000300049695799215
6,54,"UBERON:0001052 Rectum","ASCTB-TEMP:d-cells-sst-",1,1,0.00171356650378298
6,55,"UBERON:0001052 Rectum","ASCTB-TEMP:differentiating-glia",1,1,0.000372514457344127
6,56,"UBERON:0001052 Rectum","ASCTB-TEMP:distal-progenitor",1,1,0.00280627557865909
6,57,"UBERON:0001052 Rectum","ASCTB-TEMP:dz-gc-cell",1,1,0.00176323509809553
6,58,"UBERON:0001052 Rectum","ASCTB-TEMP:ec-cells-npw-",1,1,0.00119204626350121
6,59,"UBERON:0001052 Rectum","ASCTB-TEMP:ec-cells-tac1-",1,1,0.00141555493790768
6,60,"UBERON:0001052 Rectum","ASCTB-TEMP:eecs",1,1,0.0209353125027399
6,61,"UBERON:0001052 Rectum","ASCTB-TEMP:encc-glia-progenitor",1,1,0.000322845863031577
6,62,"UBERON:0001052 Rectum","ASCTB-TEMP:enterocyte",1,1,0.0486308911298527
6,63,"UBERON:0001052 Rectum","ASCTB-TEMP:fcrl4-memory-b",1,1,0.000397348754500402
6,64,"UBERON:0001052 Rectum","ASCTB-TEMP:fdc",1,1,0.000248342971562751
6,65,"UBERON:0001052 Rectum","ASCTB-TEMP:fetal-arterial-ec",1,1,0.000894034697625905
6,66,"UBERON:0001052 Rectum","ASCTB-TEMP:fetal-venous-ec",1,1,0.00342713300756597
6,67,"UBERON:0001052 Rectum","ASCTB-TEMP:gc-b-cell",1,1,0.000347680160187852
6,68,"UBERON:0001052 Rectum","ASCTB-TEMP:gdt",1,1,0.000119585330720562
6,69,"UBERON:0001052 Rectum","ASCTB-TEMP:germ",1,1,0.000894034697625905
6,70,"UBERON:0001052 Rectum","ASCTB-TEMP:glia-1-dhh-",1,1,0.000670526023219428
6,71,"UBERON:0001052 Rectum","ASCTB-TEMP:glia-2-eln-",1,1,0.00305461855022184
6,72,"UBERON:0001052 Rectum","ASCTB-TEMP:glia-3-bcan-",1,1,0.00283110987581536
6,73,"UBERON:0001052 Rectum","ASCTB-TEMP:goblet-cell",1,1,0.0708770840840092
6,74,"UBERON:0001052 Rectum","ASCTB-TEMP:i-cells-cck-",1,1,0.00101820618340728
6,75,"UBERON:0001052 Rectum","ASCTB-TEMP:icc",1,1,0.0050990058917149
6,76,"UBERON:0001052 Rectum","ASCTB-TEMP:iga-plasma-cell",1,1,0.00166389790947043
6,77,"UBERON:0001052 Rectum","ASCTB-TEMP:igg-plasma-cell",1,1,0.00357613879050362
6,78,"UBERON:0001052 Rectum","ASCTB-TEMP:igm-plasma-cell",1,1,0.0000300049695799215
6,79,"UBERON:0001052 Rectum","ASCTB-TEMP:ilc2",1,1,0.000620857428906878
6,80,"UBERON:0001052 Rectum","ASCTB-TEMP:ilc3",1,1,0.000372514457344127
6,81,"UBERON:0001052 Rectum","ASCTB-TEMP:ilcp",1,1,0.000745028914688254
6,82,"UBERON:0001052 Rectum","ASCTB-TEMP:immature-b",1,1,0.0000496685943125502
6,83,"UBERON:0001052 Rectum","ASCTB-TEMP:immature-pericyte",1,1,0.000521520240281778
6,84,"UBERON:0001052 Rectum","ASCTB-TEMP:k-cells-gip-",1,1,0.00104304048056356
6,85,"UBERON:0001052 Rectum","ASCTB-TEMP:l-cells-pyy-",1,1,0.00774830071275784
6,86,"UBERON:0001052 Rectum","ASCTB-TEMP:lec1-ackr4-",1,1,0.00638241436916271
6,87,"UBERON:0001052 Rectum","ASCTB-TEMP:lec2-madcam1-",1,1,0.000124171485781376
6,88,"UBERON:0001052 Rectum","ASCTB-TEMP:lec3-adgrg3-",1,1,0.00166389790947043
6,89,"UBERON:0001052 Rectum","ASCTB-TEMP:lec4-stab2-",1,1,0.00213574955543966
6,90,"UBERON:0001052 Rectum","ASCTB-TEMP:lec5-cldn11-",1,1,0.000397348754500402
6,91,"UBERON:0001052 Rectum","ASCTB-TEMP:lec6-adamts4-",1,1,0.00456951067675462
6,92,"UBERON:0001052 Rectum","ASCTB-TEMP:lti-like-ncr-ilc3",1,1,0.00262193145038546
6,93,"UBERON:0001052 Rectum","ASCTB-TEMP:lymphoid-dc",1,1,0.00166389790947043
6,94,"UBERON:0001052 Rectum","ASCTB-TEMP:lyve1-macrophage",1,1,0.00653142015210036
6,95,"UBERON:0001052 Rectum","ASCTB-TEMP:lz-gc-cell",1,1,0.000422183051656677
6,96,"UBERON:0001052 Rectum","ASCTB-TEMP:m-x-cells-mln-ghrl-",1,1,0.000720194617531979
6,97,"UBERON:0001052 Rectum","ASCTB-TEMP:macrophages",1,1,0.00206124666397084
6,98,"UBERON:0001052 Rectum","ASCTB-TEMP:mait-cell",1,1,0.00191224088103318
6,99,"UBERON:0001052 Rectum","ASCTB-TEMP:mast-cell",1,1,0.00397348754500402
6,100,"UBERON:0001052 Rectum","ASCTB-TEMP:mature-arterial-ec",1,1,0.00464401356822345
6,101,"UBERON:0001052 Rectum","ASCTB-TEMP:mature-venous-ec",1,1,0.00374997887059754
6,102,"UBERON:0001052 Rectum","ASCTB-TEMP:megakaryocyte",1,1,0.000447017348812952
6,103,"UBERON:0001052 Rectum","ASCTB-TEMP:memory-b",1,1,0.00335263011609714
6,104,"UBERON:0001052 Rectum","ASCTB-TEMP:mesoderm-1-hand1-",1,1,0.0512083207362393
6,105,"UBERON:0001052 Rectum","ASCTB-TEMP:mesoderm-2-zeb2-",1,1,0.000159447107627416
6,106,"UBERON:0001052 Rectum","ASCTB-TEMP:mesothelium",1,1,0.000198674377250201
6,107,"UBERON:0001052 Rectum","ASCTB-TEMP:mesothelium-prg4-",1,1,0.000136558929707576
6,108,"UBERON:0001052 Rectum","ASCTB-TEMP:mesothelium-rgs5-",1,1,0.00456951067675462
6,109,"UBERON:0001052 Rectum","ASCTB-TEMP:microfold-cell",1,1,0.0178061910610493
6,110,"UBERON:0001052 Rectum","ASCTB-TEMP:mln-stroma-fmo2-",1,1,0.00146522353222023
6,111,"UBERON:0001052 Rectum","ASCTB-TEMP:mlto",1,1,0.00335263011609714
6,112,"UBERON:0001052 Rectum","ASCTB-TEMP:mmp9-inflammatory-macrophage",1,1,0.000670526023219428
6,113,"UBERON:0001052 Rectum","ASCTB-TEMP:monocytes",1,1,0.00243376112131496
6,114,"UBERON:0001052 Rectum","ASCTB-TEMP:mpo-mono-neutrophil",1,1,0.000720194617531979
6,115,"UBERON:0001052 Rectum","ASCTB-TEMP:myofibroblast",1,1,0.0259270062311512
6,116,"UBERON:0001052 Rectum","ASCTB-TEMP:myofibroblast-rspo2-",1,1,0.0250329715335253
6,117,"UBERON:0001052 Rectum","ASCTB-TEMP:n-cells-nts-",1,1,0.000149005782937651
6,118,"UBERON:0001052 Rectum","ASCTB-TEMP:naive-b",1,1,0.00198674377250201
6,119,"UBERON:0001052 Rectum","ASCTB-TEMP:neuroblast",1,1,0.000620857428906878
6,120,"UBERON:0001052 Rectum","ASCTB-TEMP:nk-cell",1,1,0.00933769573075945
6,121,"UBERON:0001052 Rectum","ASCTB-TEMP:nk-t-cell",1,1,0.00213574955543966
6,122,"UBERON:0001052 Rectum","ASCTB-TEMP:paneth",1,1,0.000981325413593478
6,123,"UBERON:0001052 Rectum","ASCTB-TEMP:pdc",1,1,0.000298011565875302
6,124,"UBERON:0001052 Rectum","ASCTB-TEMP:pericyte",1,1,0.00233442393268986
6,125,"UBERON:0001052 Rectum","ASCTB-TEMP:pre-b",1,1,0.00203641236681456
6,126,"UBERON:0001052 Rectum","ASCTB-TEMP:pro-b",1,1,0.000248342971562751
6,127,"UBERON:0001052 Rectum","ASCTB-TEMP:progenitor-neurog3-",1,1,0.00213574955543966
6,128,"UBERON:0001052 Rectum","ASCTB-TEMP:proximal-progenitor",1,1,0.00444533919097325
6,129,"UBERON:0001052 Rectum","ASCTB-TEMP:rbc",1,1,0.00144038923506396
6,130,"UBERON:0001052 Rectum","ASCTB-TEMP:sell-cd4-t",1,1,0.00106787477771983
6,131,"UBERON:0001052 Rectum","ASCTB-TEMP:sell-cd8-t",1,1,0.00365064168197244
6,132,"UBERON:0001052 Rectum","ASCTB-TEMP:smc-part1-capn3-",1,1,0.0197184319420824
