tool,Organ_Level,Organ_ID,Annotation_Label,Annotation_Label_ID,CL_Label,CL_ID,CL_Match
azimuth,Adipose_Tissue,UBERON:0001013,hASPC4,,mesenchymal stem cell of adipose tissue:subcutaneous adipose tissue,CL:0002570,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hASPC5,,mesenchymal stem cell of adipose tissue:subcutaneous adipose tissue,CL:0002570,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hAd1,,subcutaneous adipocyte:white adipose tissue 1,CL:0002521,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hAd3,,subcutaneous adipocyte:white adipose tissue 3,CL:0002521,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hBcell,,B cell,CL:0000236,skos:exactMatch
azimuth,Adipose_Tissue,UBERON:0001013,hEndM,,glandular epithelial cell of endometrium,CL:0009084,skos:exactMatch
azimuth,Adipose_Tissue,UBERON:0001013,hEndoA1,,endothelial cell:A1,CL:0000115,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hEndoA2,,endothelial cell:A2,CL:0000115,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hEndoS1,,endothelial cell:S1,CL:0000115,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hEndoS2,,endothelial cell:S2,CL:0000115,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hEndoV,,endothelial cell:V,CL:0000115,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hLEC1,,endothelial cell of lymphatic vessel:1,CL:0002138,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hMac1,,macrophage:1,CL:0000235,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hMac2,,macrophage:2,CL:0000235,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hMac3,,macrophage:3,CL:0000235,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hMast,,mast cell,CL:0000097,skos:exactMatch
azimuth,Adipose_Tissue,UBERON:0001013,hMes1,,mesothelial cell:1,CL:0000077,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hMes2,,mesothelial cell:2,CL:0000077,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hMono1,,monocyte:1,CL:0000576,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hMono2,,monocyte:2,CL:0000576,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hNK,,natural killer cell,CL:0000623,skos:exactMatch
azimuth,Adipose_Tissue,UBERON:0001013,hNeu,,neutrophil,CL:0000775,skos:exactMatch
azimuth,Adipose_Tissue,UBERON:0001013,hPeri,,pericyte,CL:0000669,skos:exactMatch
azimuth,Adipose_Tissue,UBERON:0001013,hPlasmablast,,plasmablast,CL:0000980,skos:exactMatch
azimuth,Adipose_Tissue,UBERON:0001013,hSMC1,,smooth muscle cell:1,CL:0000192,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hSMC2,,smooth muscle cell:2,CL:0000192,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hTcell1,,T cell:1,CL:0000084,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hTcell2,,T cell:2,CL:0000084,skos:narrowMatch
azimuth,Adipose_Tissue,UBERON:0001013,hcDC2,,CD1c-positive myeloid dendritic cell,CL:0002399,skos:exactMatch
azimuth,Adipose_Tissue,UBERON:0001013,hmDC,,myeloid dendritic cell,CL:0000782,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,Astro,,astrocyte,CL:0000127,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,Endo,,endothelial cell,CL:0000115,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,L2/3 IT,,L2/3 intratelencephalic projecting glutamatergic neuron of the primary motor cortex,CL:4023047,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,L5 ET,,L5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex,CL:4023049,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,L5 IT,,L5 intratelencephalic projecting glutamatergic neuron of the primary motor cortex,CL:4023049,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,L5/6 NP,,L5/6 near-projecting glutamatergic neuron of the primary motor cortex,CL:4023043,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,L6 CT,,L6 corticothalamic-projecting glutamatergic cortical neuron,CL:4023042,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,L6 IT,,L6 intratelencephalic projecting glutamatergic neuron of the primary motor cortex,CL:4023050,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,L6 IT Car3,,L6 intratelencephalic projecting Car3 glutamatergic neuron,CL:4030068,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,L6b,,L6b glutamatergic neuron of the primary motor cortex,CL:4023046,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,Lamp5,,lamp5 GABAergic cortical interneuron,CL:4023011,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,Micro-PVM,,central nervous system macrophage:microglia-perivascular macrophage,CL:0000878,skos:narrowMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,OPC,,oligodendrocyte precursor cell,CL:0002453,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,Oligo,,oligodendrocyte,CL:0000128,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,Pvalb,,pvalb GABAergic cortical interneuron,CL:4023018,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,Sncg,,cerebral cortex GABAergic interneuron:Sncg,CL:0010011,skos:narrowMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,Sst,,sst GABAergic cortical interneuron,CL:4023017,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,Sst Chodl,,sst chodl GABAergic cortical interneuron,CL:4023121,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,VLMC,,vascular leptomeningeal cell,CL:4023051,skos:exactMatch
azimuth,Primary_Motor_Cortex,UBERON:0001384,Vip,,VIP GABAergic cortical interneuron,CL:4023016,skos:exactMatch
azimuth,Lung,UBERON:0002048,Alveolar MÃÃ¸Î©ÃÃ¸Î© CCL3+,,CCL3-positive alveolar macrophage,CL:4033041,skos:exactMatch
azimuth,Lung,UBERON:0002048,Alveolar MÃÃ¸Î©ÃÃ¸Î© MT-positive,,metallothionein-positive alveolar macrophage,CL:4033042,skos:exactMatch
azimuth,Lung,UBERON:0002048,Alveolar MÃÃ¸Î©ÃÃ¸Î© proliferating,,cycling alveolar macrophage,CL:4033077,skos:exactMatch
azimuth,Lung,UBERON:0002048,Interstitial MÃÃ¸Î©ÃÃ¸Î© perivascular,,lung interstitial macrophage:perivascular,CL:4033043,skos:narrowMatch
azimuth,Lung,UBERON:0002048,Monocyte-derived MÃÃ¸Î©ÃÃ¸Î©,,macrophage:monocyte-derived,CL:0000235,skos:narrowMatch
azimuth,Lung,UBERON:0002048,Non-classical monocytes,,non-classical monocyte,CL:0000875,skos:exactMatch
azimuth,Lung,UBERON:0002048,Transitional Club-AT2,,pulmonary alveolar epithelial cell:Transitional Club-AT2,CL:0000322,skos:narrowMatch
azimuth,Kidney,UBERON:0002113,Descending Vasa Recta Endothelial,,vasa recta descending limb cell,CL:1001285,skos:exactMatch
azimuth,Kidney,UBERON:0002113,Peritubular Capilary Endothelial,,peritubular capillary endothelial cell,CL:1001033,skos:exactMatch
azimuth,Bone_marrow,UBERON:0002371,CD8 Effector_1,,"effector CD8-positive, alpha-beta T cell:1",CL:0001050,skos:narrowMatch
azimuth,Bone_marrow,UBERON:0002371,CD8 Effector_2,,"effector CD8-positive, alpha-beta T cell:2",CL:0001050,skos:narrowMatch
azimuth,Bone_marrow,UBERON:0002371,CD8 Effector_3,,"effector CD8-positive, alpha-beta T cell:3",CL:0001050,skos:narrowMatch
azimuth,Bone_marrow,UBERON:0002371,T Proliferating,,cycling T cell,CL:4033069,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Age-associated B cells,CT:0000001,B cell:age-associated,CL:0000236,skos:narrowMatch
celltypist,blood_L1,UBERON:0000178,C1 non-classical monocytes,CT:0000002,non-classical monocyte:C1,CL:0000875,skos:narrowMatch
celltypist,blood_L1,UBERON:0000178,CD16+ NK cells,CT:0000003,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,CD16- NK cells,CT:0000004,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Classical monocytes,CT:0000005,classical monocyte,CL:0000860,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Cycling immune mix,CT:0000006,leukocyte:cycling mix,CL:0000738,skos:narrowMatch
celltypist,blood_L1,UBERON:0000178,DC1,CT:0000007,CD141-positive myeloid dendritic cell,CL:0002394,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,DC2,CT:0000008,CD1c-positive myeloid dendritic cell,CL:0002399,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,HSC/MPP,CT:0000009,hematopoietic multipotent progenitor cell,CL:0000837,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,MAIT cells,CT:0000010,mucosal invariant T cell,CL:0000940,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Megakaryocytes/platelets,CT:0000011,megakaryocyte,CL:0000556,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Memory B cells,CT:0000012,memory B cell,CL:0000787,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Naive B cells,CT:0000013,naive B cell,CL:0000788,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Non-classical monocytes,CT:0000014,non-classical monocyte,CL:0000875,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Non-switched memory B cells,CT:0000015,unswitched memory B cell,CL:0000970,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Plasma cells,CT:0000016,plasma cell,CL:0000786,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Plasmablasts,CT:0000017,plasmablast,CL:0000980,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Regulatory T cells,CT:0000018,regulatory T cell,CL:0000815,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Switched memory B cells,CT:0000019,class switched memory B cell,CL:0000972,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Tcm/Naive cytotoxic T cells,CT:0000020,"central memory CD8-positive, alpha-beta T cell",CL:0000907,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Tcm/Naive helper T cells,CT:0000021,"central memory CD4-positive, alpha-beta T cell",CL:0000904,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Tem/Effector helper T cells,CT:0000022,"effector memory CD4-positive, alpha-beta T cell",CL:0000905,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Tem/Temra cytotoxic T cells,CT:0000023,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",CL:0001062,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Tem/Temra helper T cells,CT:0000024,"effector memory CD4-positive, alpha-beta T cell, terminally differentiated",CL:0001087,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,Tem/Trm cytotoxic T cells,CT:0000025,"effector memory CD8-positive, alpha-beta T cell",CL:0000913,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,gdT,CT:0000026,gamma-delta T cell,CL:0000798,skos:exactMatch
celltypist,blood_L1,UBERON:0000178,pDC,CT:0000027,plasmacytoid dendritic cell,CL:0000784,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Age-associated B cells,CT:0000028,memory B cell:age associated,CL:0000787,skos:narrowMatch
celltypist,bone marrow_L1,UBERON:0002371,CD16+ NK cells,CT:0000029,"CD16-positive, CD56-dim natural killer cell, human",CL:0000939,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,CD16- NK cells,CT:0000030,"CD16-negative, CD56-bright natural killer cell, human",CL:0000938,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,CD24 neutrophils,CT:0000031,neutrophil:CD24,CL:0000775,skos:narrowMatch
celltypist,bone marrow_L1,UBERON:0002371,CMP,CT:0000032,common myeloid progenitor,CL:0000049,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,CRTAM+ gamma-delta T cells,CT:0000033,gamma-delta T cell:CRTAM+,CL:0000798,skos:narrowMatch
celltypist,bone marrow_L1,UBERON:0002371,Classical monocytes,CT:0000034,classical monocyte,CL:0000860,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Cycling T&NK,CT:0000035,mature NK T cell:cycling,CL:0000814,skos:narrowMatch
celltypist,bone marrow_L1,UBERON:0002371,DC precursor,CT:0000036,common dendritic progenitor,CL:0001029,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,DC1,CT:0000037,CD141-positive myeloid dendritic cell,CL:0002394,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,DC2,CT:0000038,CD1c-positive myeloid dendritic cell,CL:0002399,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,ELP,CT:0000039,early lymphoid progenitor,CL:0000936,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,ETP,CT:0000040,thymocyte,CL:0000893,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Early MK,CT:0000041,megakaryocyte progenitor cell,CL:0000553,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Early erythroid,CT:0000042,erythroid lineage cell:early,CL:0000764,skos:narrowMatch
celltypist,bone marrow_L1,UBERON:0002371,Erythrocytes,CT:0000043,erythrocyte,CL:0000232,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Follicular helper T cells,CT:0000044,T follicular helper cell,CL:0002038,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,GMP,CT:0000045,granulocyte monocyte progenitor cell,CL:0000557,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,HSC/MPP,CT:0000046,hematopoietic multipotent progenitor cell,CL:0000837,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Late erythroid,CT:0000047,erythroid lineage cell:late,CL:0000764,skos:narrowMatch
celltypist,bone marrow_L1,UBERON:0002371,MAIT cells,CT:0000048,mucosal invariant T cell,CL:0000940,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,MEMP,CT:0000049,megakaryocyte-erythroid progenitor cell,CL:0000050,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Mast cells,CT:0000050,mast cell,CL:0000097,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Megakaryocyte precursor,CT:0000051,megakaryocyte progenitor cell,CL:0000553,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Megakaryocytes/platelets,CT:0000052,megakaryocyte,CL:0000556,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Memory B cells,CT:0000053,memory B cell,CL:0000787,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Mid erythroid,CT:0000054,erythroid lineage cell:mid,CL:0000764,skos:narrowMatch
celltypist,bone marrow_L1,UBERON:0002371,NAMPT neutrophils,CT:0000055,neutrophil:NAMPT,CL:0000775,skos:narrowMatch
celltypist,bone marrow_L1,UBERON:0002371,Naive B cells,CT:0000056,naive B cell,CL:0000788,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Neutrophil-myeloid progenitor,CT:0000057,neutrophil progenitor cell,CL:0000834,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Neutrophils,CT:0000058,neutrophil,CL:0000775,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Non-classical monocytes,CT:0000059,non-classical monocyte,CL:0000875,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Plasma cells,CT:0000060,plasma cell,CL:0000786,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Plasmablasts,CT:0000061,plasmablast,CL:0000980,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Pro-B cells,CT:0000062,pro-B cell,CL:0000826,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Promyelocytes,CT:0000063,promyelocyte,CL:0000836,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Regulatory T cells,CT:0000064,regulatory T cell,CL:0000815,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Small pre-B cells,CT:0000065,small pre-B-II cell,CL:0000954,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Tcm/Naive cytotoxic T cells,CT:0000066,"central memory CD8-positive, alpha-beta T cell",CL:0000907,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Tcm/Naive helper T cells,CT:0000067,"central memory CD4-positive, alpha-beta T cell",CL:0000904,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Tem/Effector helper T cells,CT:0000068,"effector memory CD4-positive, alpha-beta T cell",CL:0000905,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Tem/Temra cytotoxic T cells,CT:0000069,"effector memory CD8-positive, alpha-beta T cell, terminally differentiated",CL:0001062,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,Tem/Trm cytotoxic T cells,CT:0000070,"effector memory CD8-positive, alpha-beta T cell",CL:0000913,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,pDC,CT:0000071,plasmacytoid dendritic cell,CL:0000784,skos:exactMatch
celltypist,bone marrow_L1,UBERON:0002371,pDC precursor,CT:0000072,"plasmacytoid dendritic cell, human",CL:0001058,skos:narrowMatch
celltypist,heart_L1,UBERON:0000948,Adipocytes,CT:0000073,adipocyte,CL:0000136,skos:exactMatch
celltypist,heart_L1,UBERON:0000948,Arterial SMC,CT:0000074,vascular associated smooth muscle cell:arterial,CL:0000359,skos:narrowMatch
celltypist,heart_L1,UBERON:0000948,Arterial endothelial cells,CT:0000075,endothelial cell of artery,CL:1000413,skos:exactMatch
celltypist,heart_L1,UBERON:0000948,Atria-enriched endothelial cells,CT:0000076,cardiac endothelial cell:atrial-enriched,CL:0010008,skos:narrowMatch
celltypist,heart_L1,UBERON:0000948,Atria-enriched pericytes,CT:0000077,pericyte:atrial-enriched,CL:0000669,skos:narrowMatch
celltypist,heart_L1,UBERON:0000948,Atrial cardiomyocytes,CT:0000078,regular atrial cardiac myocyte,CL:0002129,skos:exactMatch
celltypist,heart_L1,UBERON:0000948,Basic SMC,CT:0000079,vascular associated smooth muscle cell,CL:0000359,skos:exactMatch
celltypist,heart_L1,UBERON:0000948,CMC-like endothelial cells,CT:0000080,endothelial cell:cardiomyocyte-like,CL:0000115,skos:narrowMatch
celltypist,heart_L1,UBERON:0000948,CMC-like pericytes,CT:0000081,pericyte:cardiomyocyte-like,CL:0000669,skos:narrowMatch
celltypist,heart_L1,UBERON:0000948,Capillary endothelial cells,CT:0000082,capillary endothelial cell,CL:0002144,skos:exactMatch
celltypist,heart_L1,UBERON:0000948,Cytoplasmic cardiomyocytes,CT:0000083,cardiac muscle cell:cytoplasmic,CL:0000746,skos:narrowMatch
celltypist,heart_L1,UBERON:0000948,Fibroblast-like endothelial cells,CT:0000084,endothelial cell:fibroblast-like,CL:0000115,skos:narrowMatch
celltypist,heart_L1,UBERON:0000948,Fibroblasts,CT:0000085,fibroblast,CL:0000057,skos:exactMatch
celltypist,heart_L1,UBERON:0000948,Immune-related endothelial cells,CT:0000086,endothelial cell:immune related,CL:0000115,skos:narrowMatch
celltypist,heart_L1,UBERON:0000948,Lymphatic endothelial cells,CT:0000087,endothelial cell of lymphatic vessel,CL:0002138,skos:exactMatch
celltypist,heart_L1,UBERON:0000948,Lymphoid,CT:0000088,lymphocyte,CL:0000542,skos:exactMatch
celltypist,heart_L1,UBERON:0000948,MT-high fibroblasts,CT:0000089,fibroblast:MT-high,CL:0000057,skos:narrowMatch
celltypist,heart_L1,UBERON:0000948,Mast cells,CT:0000090,mast cell,CL:0000097,skos:exactMatch
celltypist,heart_L1,UBERON:0000948,Mesothelial cells,CT:0000091,mesothelial cell,CL:0000077,skos:exactMatch
celltypist,heart_L1,UBERON:0000948,Myeloid,CT:0000092,myeloid cell,CL:0000763,skos:exactMatch
celltypist,heart_L1,UBERON:0000948,NK cells,CT:0000093,natural killer cell,CL:0000623,skos:exactMatch
celltypist,heart_L1,UBERON:0000948,Neuronal cells,CT:0000094,Schwann cell,CL:0002573,skos:narrowMatch
celltypist,heart_L1,UBERON:0000948,Stromal pericytes,CT:0000095,pericyte,CL:0000669,skos:exactMatch
celltypist,heart_L1,UBERON:0000948,Venous endothelial cells,CT:0000096,vein endothelial cell,CL:0002543,skos:exactMatch
celltypist,heart_L1,UBERON:0000948,Ventricle-enriched pericytes,CT:0000097,pericyte:ventricle-enriched,CL:0000669,skos:narrowMatch
celltypist,heart_L1,UBERON:0000948,Ventricular cardiomyocytes,CT:0000098,regular ventricular cardiac myocyte,CL:0002131,skos:exactMatch
celltypist,hippocampus_L1,UBERON:0002421,Arterial SMC,CT:0000099,vascular associated smooth muscle cell:arterial,CL:0000359,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,CA ACVR1C ExN,CT:0000100,hippocampal pyramidal neuron,CL:1001571,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,CA GLYATL1 ExN,CT:0000101,hippocampal pyramidal neuron,CL:1001571,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,CA GRIK1 ExN,CT:0000102,hippocampal pyramidal neuron,CL:1001571,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,CA/Sub COBLL1 ExN,CT:0000103,hippocampal pyramidal neuron,CL:1001571,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,CA/Sub CUX2 ExN,CT:0000104,hippocampal pyramidal neuron,CL:1001571,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,CA/Sub GFRA1 ExN,CT:0000105,hippocampal pyramidal neuron,CL:1001571,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,CA/Sub KCNK13 ExN,CT:0000106,hippocampal pyramidal neuron,CL:1001571,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,CA/Sub PXDN ExN,CT:0000107,hippocampal pyramidal neuron,CL:1001571,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,CA/Sub TRPC3 ExN,CT:0000108,hippocampal pyramidal neuron,CL:1001571,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,CA3 FGF5 ExN,CT:0000109,hippocampal pyramidal neuron,CL:1001571,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,CD83+ microglia,CT:0000110,mature microglial cell,CL:0002629,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,COP,CT:0000111,oligodendrocyte precursor cell,CL:0002453,skos:exactMatch
celltypist,hippocampus_L1,UBERON:0002421,Endothelial cells,CT:0000112,endothelial cell,CL:0000115,skos:exactMatch
celltypist,hippocampus_L1,UBERON:0002421,Ependymal cells,CT:0000113,ependymal cell,CL:0000065,skos:exactMatch
celltypist,hippocampus_L1,UBERON:0002421,GFAP high astrocytes,CT:0000114,hippocampal astrocyte,CL:0002604,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,GFAP low astrocytes,CT:0000115,hippocampal astrocyte,CL:0002604,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,LAMP5 CHST9 InN,CT:0000116,hippocampal interneuron,CL:1001569,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,LAMP5 KIT InN,CT:0000117,hippocampal interneuron,CL:1001569,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,LAMP5 NMBR InN,CT:0000118,hippocampal interneuron,CL:1001569,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,MEIS2 SHISAL2B InN,CT:0000119,hippocampal interneuron,CL:1001569,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,Macrophages,CT:0000120,macrophage,CL:0000235,skos:exactMatch
celltypist,hippocampus_L1,UBERON:0002421,NR2F2 InN,CT:0000121,hippocampal interneuron,CL:1001569,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,OPC,CT:0000122,oligodendrocyte precursor cell,CL:0002453,skos:exactMatch
celltypist,hippocampus_L1,UBERON:0002421,Oligodendrocytes,CT:0000123,oligodendrocyte,CL:0000128,skos:exactMatch
celltypist,hippocampus_L1,UBERON:0002421,P2RY12+ microglia,CT:0000124,mature microglial cell,CL:0002629,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,PDLIM5+ granule cells,CT:0000125,hippocampal granule cell,CL:0001033,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,PVALB InN,CT:0000126,hippocampal interneuron,CL:1001569,skos:narrowMatch
celltypist,hippocampus_L1,UBERON:0002421,Pericytes,CT:0000127,pericyte,CL:0000669,skos:exactMatch
