"tool","modality","sex","organ","organId","as","as_id","cell_id","cell_label","annotation_label_id","annotation_label","cell_count","percentage","asct_relation_in_asctb_table","indirect_asct_relation_in_asctb_table"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002131","vCM1",NA,NA,63.888,0.00142474743113721,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002131","vCM4",NA,NA,34.935,0.0019310867095797,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0002131","vCM4",NA,NA,15.895,0.00112218628292297,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0002138","EC8 ln",NA,NA,834.999,0.00126698161004489,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle","FMA:7267","CL:0002131","vCM1",NA,NA,1208.02,0.348717948717949,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0002138","EC8 ln",NA,NA,323.176,0.000857322516384413,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002138","EC8 ln",NA,NA,111.714,0.00191467692050764,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002138","EC8 ln",NA,NA,80.669,0.00168857105598016,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0002138","EC8 ln",NA,NA,43.099,0.00127275888169325,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0002138","EC8 ln",NA,NA,64.782,0.00287027802777845,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002138","EC8 ln",NA,NA,99.704,0.00222346947586564,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002138","EC8 ln",NA,NA,14.385,0.000795153351003408,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0002138","EC8 ln",NA,NA,14.025,0.000990164367284969,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0002138","EC8 ln",NA,NA,235.33,0.00800934560927013,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0002144","EC1 cap",NA,NA,51890.527,0.13765538648957,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0002144","EC1 cap",NA,NA,102592.411,0.155668088305695,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002144","EC1 cap",NA,NA,9185.998,0.157439697463428,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002144","EC1 cap",NA,NA,3672.239,0.0768676503494717,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0002144","EC1 cap",NA,NA,3426.309,0.151808518401401,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0002144","EC1 cap",NA,NA,4678.876,0.138172138224585,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002144","EC2 cap",NA,NA,1012.43,0.0559636501325256,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002144","EC1 cap",NA,NA,6777.936,0.151152750194284,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0002144","EC1 cap",NA,NA,1726.946,0.0587757929823933,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0002144","EC1 cap",NA,NA,407.66,0.0287807776090831,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0002350","EC7 endocardial","CT:0000553","Ec7_endocardial",44.959,0.00132768664150089,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0002350","EC7 endocardial","CT:0000553","Ec7_endocardial",872.225,0.00231384178235201,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0002350","EC7 endocardial","CT:0000553","Ec7_endocardial",2282.819,0.00346382413878468,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002350","EC7 endocardial","CT:0000553","Ec7_endocardial",236.552,0.00405428733104108,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002350","EC7 endocardial","CT:0000553","Ec7_endocardial",173.747,0.00363688846103689,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0002350","EC7 endocardial","CT:0000553","Ec7_endocardial",23.058,0.0010216243827686,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002350","EC7 endocardial","CT:0000553","Ec7_endocardial",743.424,0.0165788791986875,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002350","EC7 endocardial","CT:0000553","Ec7_endocardial",226.735,0.0125331313896251,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0002350","EC7 endocardial","CT:0000553","Ec7_endocardial",1002.743,0.0341278852856685,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0002350","EC7 endocardial","CT:0000553","Ec7_endocardial",1025.695,0.0724140207274407,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0002396","CD16+Mo","CT:0000533","Cd16+Mo",65.45,0.00462076704732986,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0002396","CD16+Mo","CT:0000533","Cd16+Mo",839.415,0.0285690938027684,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002396","CD16+Mo","CT:0000533","Cd16+Mo",431.728,0.00962783870132113,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0002396","CD16+Mo","CT:0000533","Cd16+Mo",218.502,0.00968110724623581,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002396","CD16+Mo","CT:0000533","Cd16+Mo",81.515,0.00450586898901931,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0002396","CD16+Mo","CT:0000533","Cd16+Mo",1731.656,0.00262751968196836,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0002396","CD16+Mo","CT:0000533","Cd16+Mo",274.991,0.0081207739770229,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0002396","CD16+Mo","CT:0000533","Cd16+Mo",846.63,0.00224594326944617,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002396","CD16+Mo","CT:0000533","Cd16+Mo",410.272,0.00703169101035243,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002396","CD16+Mo","CT:0000533","Cd16+Mo",147.211,0.00308143442613514,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0002543","EC6 ven","CT:0000552","Ec6_ven",1618.97,0.0551008807251097,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002543","EC6 ven","CT:0000552","Ec6_ven",341.13,0.0188564937523665,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0002543","EC6 ven","CT:0000552","Ec6_ven",601.205,0.0424450458776157,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0002543","EC6 ven","CT:0000552","Ec6_ven",1413.28,0.0315171401433382,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0002543","EC6 ven","CT:0000552","Ec6_ven",241.56,0.0107027316290044,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0002543","EC6 ven","CT:0000552","Ec6_ven",393.639,0.0116245744316771,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002543","EC6 ven","CT:0000552","Ec6_ven",503.01,0.0105290523852853,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0002543","EC6 ven","CT:0000552","Ec6_ven",658.277,0.0112822724027517,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0002543","EC6 ven","CT:0000552","Ec6_ven",2553.416,0.00677371163234962,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0002543","EC6 ven","CT:0000552","Ec6_ven",3716.02,0.00563848460005224,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0010020","NC1 glial",NA,NA,385.22,0.0271965146214272,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0010020","NC1 glial",NA,NA,410.196,0.0139608274828546,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0010020","NC1 glial",NA,NA,333.595,0.0184399848542219,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0010020","NC1 glial",NA,NA,670.824,0.0149598480269407,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0010020","NC1 glial",NA,NA,133.956,0.00593515117608426,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0010020","NC1 glial",NA,NA,240.671,0.00710726821541097,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0010020","NC1 glial",NA,NA,1767.418,0.00268178297610216,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0010020","NC1 glial",NA,NA,390.609,0.00669468497451143,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0010020","NC1 glial",NA,NA,1103.125,0.00292637417656805,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0010020","NC1 glial",NA,NA,269.572,0.00564270632712299,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Posteromedial Head of Posterior Papillary Muscle Of Left Ventricle","FMA:7267","CL:0010020","NC1 glial",NA,NA,27.115,0.00782726045883941,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:1000413","EC5 art","CT:0000551","Ec5_art",1442.985,0.0426128674656057,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:1000413","EC5 art","CT:0000551","Ec5_art",9434.125,0.0143148229900452,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:1000413","EC5 art","CT:0000551","Ec5_art",3885.7,0.0103079996717421,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:1000413","EC5 art","CT:0000551","Ec5_art",2441.873,0.0418514946731006,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:1000413","EC5 art","CT:0000551","Ec5_art",1201.476,0.0251494080508599,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:1000413","EC5 art","CT:0000551","Ec5_art",1283.013,0.056846099584053,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:1000413","EC5 art","CT:0000551","Ec5_art",1720.136,0.0383602452292548,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:1000413","EC5 art","CT:0000551","Ec5_art",459.635,0.0254070427868232,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:1000413","EC5 art","CT:0000551","Ec5_art",1270.15,0.0432289564680001,"true","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:1000413","EC5 art","CT:0000551","Ec5_art",433.84,0.0306290844280151,"true","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000545","CD4+T Th1","CT:0000535","Cd4+T_th1",3.899,0.000132700626909209,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000545","CD4+T Th1","CT:0000535","Cd4+T_th1",0.935,0.000066010957818998,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000545","CD4+T Th1","CT:0000535","Cd4+T_th1",4.392,0.000194595120527353,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000545","CD4+T Th1","CT:0000535","Cd4+T_th1",1.37,0.0000757288905717531,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000545","CD4+T Th1","CT:0000535","Cd4+T_th1",20.328,0.000453328728089111,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000545","CD4+T Th1","CT:0000535","Cd4+T_th1",8.94,0.00026400761972059,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000545","CD4+T Th1","CT:0000535","Cd4+T_th1",3.957,0.0000828282942457884,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000545","CD4+T Th1","CT:0000535","Cd4+T_th1",14.341,0.0000380438590968044,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000545","CD4+T Th1","CT:0000535","Cd4+T_th1",15.926,0.0000241652374692364,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Ventricle","UBERON:0002080","CL:0000545","CD4+T Th1","CT:0000535","Cd4+T_th1",6.06,0.000103862919045745,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000546","CD4+T Th2","CT:0000537","Cd4+T_th2",7.643,0.000260125901889481,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Right Cardiac Atrium","UBERON:0002078","CL:0000546","CD4+T Th2","CT:0000537","Cd4+T_th2",3.74,0.000264043831275992,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000546","CD4+T Th2","CT:0000537","Cd4+T_th2",28.072,0.000626025386408773,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000546","CD4+T Th2","CT:0000537","Cd4+T_th2",4.47,0.000132003809860295,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Interventricular Septum","UBERON:0002094","CL:0000546","CD4+T Th2","CT:0000537","Cd4+T_th2",6.588,0.000291892680791029,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Cardiac Atrium","UBERON:0002079","CL:0000546","CD4+T Th2","CT:0000537","Cd4+T_th2",0.685,0.0000378644452858766,"false","false"
"CellTypist","sc_transcriptomics","Female","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000546","CD4+T Th2","CT:0000537","Cd4+T_th2",16.509,0.0000437951377051213,"false","false"
"CellTypist","sc_transcriptomics","Male","Heart","UBERON:0000948","Left Ventricle","UBERON:0002084","CL:0000546","CD4+T Th2","CT:0000537","Cd4+T_th2",20.99,0.0000318490728669643,"false","false"
