"sex","tool","modality","organ","organId","as","as_id","cell_id","cell_label","cell_count","percentage","asct_relation_in_asctb_table","indirect_asct_relation_in_asctb_table","annotation_label","annotation_label_id","cell_label2"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002399","DC2",225,0.0142405063291139,"false","true","Dc2","CT:0000481","CD1c-positive myeloid dendritic cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033005","SMG serous (bronchial)",3.381,0.000443037974683544,"false","true","Smg Serous (Bronchial)","CT:0000515","serous secreting cell of bronchus submucosal gland"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000623","NK cells",281,0.0177848101265823,"false","true","Nk Cells","CT:0000505","natural killer cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0005006","Ionocyte",1.404,0.000293159609120521,"false","true","Ionocyte","CT:0000494","ionocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000492","CD4 T cells",53999,0.0950435624394966,"false","true","Cd4 T Cells","CT:0000475","CD4-positive helper T cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000913","CD8 T cells",67.86,0.0141693811074919,"false","true","Cd8 T Cells","CT:0000476","effector memory CD8-positive, alpha-beta T cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0019003","Goblet (bronchial)",0.312,0.0000651465798045603,"false","true","Goblet (Bronchial)","CT:0000488","tracheobronchial goblet cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4033044","Deuterosomal",3.9,0.000814332247557003,"false","true","Deuterosomal","CT:0000482","deuterosomal cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000192","Smooth muscle",158.916,0.0144303797468354,"false","true","Smooth Muscle","CT:0000517","smooth muscle cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033044","Deuterosomal",697,0.00122678870016721,"false","true","Deuterosomal","CT:0000482","deuterosomal cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000186","Myofibroblasts",46.176,0.00964169381107492,"false","true","Myofibroblasts","CT:0000504","myofibroblast cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000784","Plasmacytoid DCs",11.544,0.00241042345276873,"false","true","Plasmacytoid Dcs","CT:0000511","plasmacytoid dendritic cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002062","AT1",858.007,0.0779113924050632,"false","true","At1","CT:0000464","type I pneumocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002144","EC general capillary",125701.06,0.090343349123186,"false","true","Ec General Capillary","CT:0000485","capillary endothelial cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:4028006","Adventitial fibroblasts",248,0.0156962025316456,"false","true","Adventitial Fibroblasts","CT:0000467","alveolar type 2 fibroblast cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:1000414","EC venous pulmonary",9323.425,0.00670089369014741,"false","true","Ec Venous Systemic","CT:0000487","endothelial cell of venule"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:1000413","EC arterial",668,0.0189320938669085,"false","true","Ec Arterial","CT:0000484","endothelial cell of artery"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000875","Non-classical monocytes",810.474,0.10620253164557,"false","true","Non-Classical Monocytes","CT:0000507","non-classical monocyte"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4033005","SMG serous (bronchial)",4.879,0.000443037974683544,"false","true","Smg Serous (Bronchial)","CT:0000515","serous secreting cell of bronchus submucosal gland"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002144","EC general capillary",55587,0.0978385989615418,"false","true","Ec General Capillary","CT:0000485","capillary endothelial cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000186","Myofibroblasts",1284,0.00225996655812725,"false","true","Myofibroblasts","CT:0000504","myofibroblast cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0001056","Migratory DCs",15,0.000949367088607595,"false","true","Migratory DCs",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:4033044","Deuterosomal",15,0.000949367088607595,"false","true","Deuterosomal","CT:0000482","deuterosomal cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000492","CD4 T cells",159485.395,0.114624687496941,"false","true","Cd4 T Cells","CT:0000475","CD4-positive helper T cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0001056","Migratory DCs",7.245,0.000949367088607595,"false","true","Migratory DCs",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:4033044","Deuterosomal",7.245,0.000949367088607595,"false","true","Deuterosomal","CT:0000482","deuterosomal cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0005006","Ionocyte",2.091,0.000189873417721519,"false","true","Ionocyte","CT:0000494","ionocyte"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000186","Myofibroblasts",57,0.00161546309942183,"false","true","Myofibroblasts","CT:0000504","myofibroblast cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4033023","SMG duct",57,0.00161546309942183,"false","true","Smg Duct","CT:0000513","airway submucosal gland collecting duct epithelial cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4033023","SMG duct",4.182,0.000379746835443038,"false","true","Smg Duct","CT:0000513","airway submucosal gland collecting duct epithelial cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000784","Plasmacytoid DCs",16.728,0.00151898734177215,"false","true","Plasmacytoid Dcs","CT:0000511","plasmacytoid dendritic cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4028006","Adventitial fibroblasts",172.856,0.0156962025316456,"false","true","Adventitial Fibroblasts","CT:0000467","alveolar type 2 fibroblast cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000165","Neuroendocrine",6815,0.0119950717240165,"false","true","Neuroendocrine","CT:0000506","neuroendocrine cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4028003","EC aerocyte capillary",101.088,0.0211074918566775,"false","true","Ec Aerocyte Capillary","CT:0000483","alveolar capillary type 2 endothelial cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000913","CD8 T cells",78.246,0.010253164556962,"false","true","Cd8 T Cells","CT:0000476","effector memory CD8-positive, alpha-beta T cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4033043","Interstitial Mph perivascular",138.684,0.028957654723127,"false","true","Interstitial Mph perivascular",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002062","AT1",1231,0.0779113924050633,"false","true","At1","CT:0000464","type I pneumocyte"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002399","DC2",156.825,0.0142405063291139,"false","true","Dc2","CT:0000481","CD1c-positive myeloid dendritic cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000313","SMG serous (nasal)",4.879,0.000443037974683544,"false","false","SMG serous (nasal)",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000313","SMG serous (nasal)",1091.885,0.00078475509878254,"false","false","SMG serous (nasal)",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000313","SMG serous (nasal)",872,0.00153480594913315,"false","false","SMG serous (nasal)",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000313","SMG serous (nasal)",3.381,0.000443037974683544,"false","false","SMG serous (nasal)",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000313","SMG serous (nasal)",205,0.00580999886634168,"false","false","SMG serous (nasal)",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000313","SMG serous (nasal)",7,0.000443037974683544,"false","false","SMG serous (nasal)",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000313","SMG serous (nasal)",2.652,0.000553745928338762,"false","false","SMG serous (nasal)",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002075","Tuft",10,0.000283414578845936,"false","false","Tuft","CT:0000522","brush cell of trachebronchial tree"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002075","Tuft",2.788,0.000253164556962025,"false","false","Tuft","CT:0000522","brush cell of trachebronchial tree"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002075","Tuft",1.932,0.000253164556962025,"false","false","Tuft","CT:0000522","brush cell of trachebronchial tree"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002075","Tuft",4,0.000253164556962025,"false","false","Tuft","CT:0000522","brush cell of trachebronchial tree"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002075","Tuft",1.716,0.000358306188925081,"false","false","Tuft","CT:0000522","brush cell of trachebronchial tree"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002075","Tuft",226.985,0.000163137726131557,"false","false","Tuft","CT:0000522","brush cell of trachebronchial tree"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002075","Tuft",145,0.000255214292000352,"false","false","Tuft","CT:0000522","brush cell of trachebronchial tree"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002241","Peribronchial fibroblasts",2771,0.004877233125055,"false","false","Peribronchial Fibroblasts","CT:0000508","pulmonary interstitial fibroblast"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002241","Peribronchial fibroblasts",189.584,0.0172151898734177,"false","false","Peribronchial Fibroblasts","CT:0000508","pulmonary interstitial fibroblast"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002241","Peribronchial fibroblasts",114.192,0.0238436482084691,"false","false","Peribronchial Fibroblasts","CT:0000508","pulmonary interstitial fibroblast"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002241","Peribronchial fibroblasts",272,0.0172151898734177,"false","false","Peribronchial Fibroblasts","CT:0000508","pulmonary interstitial fibroblast"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002241","Peribronchial fibroblasts",131.376,0.0172151898734177,"false","false","Peribronchial Fibroblasts","CT:0000508","pulmonary interstitial fibroblast"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002241","Peribronchial fibroblasts",103,0.00291917016211314,"false","false","Peribronchial Fibroblasts","CT:0000508","pulmonary interstitial fibroblast"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002241","Peribronchial fibroblasts",2912.1,0.00209297254121509,"false","false","Peribronchial Fibroblasts","CT:0000508","pulmonary interstitial fibroblast"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002480","Goblet (nasal)",8,0.000226731663076749,"false","false","Goblet (Nasal)","CT:0000489","nasal mucosa goblet cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002480","Goblet (nasal)",27.183,0.00246835443037975,"false","false","Goblet (Nasal)","CT:0000489","nasal mucosa goblet cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002480","Goblet (nasal)",18.837,0.00246835443037975,"false","false","Goblet (Nasal)","CT:0000489","nasal mucosa goblet cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002480","Goblet (nasal)",470,0.000827246325794244,"false","false","Goblet (Nasal)","CT:0000489","nasal mucosa goblet cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002480","Goblet (nasal)",7.488,0.00156351791530945,"false","false","Goblet (Nasal)","CT:0000489","nasal mucosa goblet cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002480","Goblet (nasal)",611.48,0.000439480391985921,"false","false","Goblet (Nasal)","CT:0000489","nasal mucosa goblet cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002480","Goblet (nasal)",39,0.00246835443037975,"false","false","Goblet (Nasal)","CT:0000489","nasal mucosa goblet cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002633","Basal resting",1458,0.0413218455957374,"false","false","Suprabasal","CT:0000520","respiratory basal cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002633","Basal resting",31.98,0.00667752442996743,"false","false","Suprabasal","CT:0000520","respiratory basal cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002633","Basal resting",96.186,0.00873417721518987,"false","false","Suprabasal","CT:0000520","respiratory basal cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0005012","Multiciliated (non-nasal)",45889,0.0807691630731321,"false","false","Multiciliated (non-nasal)",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0005012","Multiciliated (nasal)",89.544,0.0186970684039088,"false","false","Multiciliated (nasal)",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0005012","Multiciliated (nasal)",205.758,0.0269620253164557,"false","false","Multiciliated (nasal)",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002633","Basal resting",45104,0.0793874856991992,"false","false","Suprabasal","CT:0000520","respiratory basal cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002633","Basal resting",240471.825,0.172830921555194,"false","false","Suprabasal","CT:0000520","respiratory basal cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0005012","Multiciliated (nasal)",426,0.0269620253164557,"false","false","Multiciliated (nasal)",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002633","Basal resting",66.654,0.00873417721518987,"false","false","Suprabasal","CT:0000520","respiratory basal cell"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0005012","Multiciliated (non-nasal)",110614.75,0.0795005784153606,"false","false","Multiciliated (non-nasal)",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0005012","Multiciliated (nasal)",1142,0.0323659449042059,"false","false","Multiciliated (nasal)",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0005012","Multiciliated (nasal)",296.922,0.0269620253164557,"false","false","Multiciliated (nasal)",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002633","Basal resting",138,0.00873417721518987,"false","false","Suprabasal","CT:0000520","respiratory basal cell"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0010003","AT0",53.669,0.00487341772151898,"false","false","AT0",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0010003","AT0",236,0.00668858406076409,"false","false","AT0",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0010003","AT0",782.915,0.000562693450467157,"false","false","AT0",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0010003","AT0",626,0.00110182170201531,"false","false","AT0",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0010003","AT0",35.256,0.00736156351791531,"false","false","AT0",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0010003","AT0",37.191,0.00487341772151899,"false","false","AT0",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0010003","AT0",77,0.00487341772151899,"false","false","AT0",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0019001","pre-TB secretory",13455,0.0236821261990671,"false","false","pre-TB secretory",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0019001","pre-TB secretory",811,0.0229849223444054,"false","false","pre-TB secretory",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0019001","pre-TB secretory",535,0.0338607594936709,"false","false","pre-TB secretory",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0019001","pre-TB secretory",258.405,0.0338607594936709,"false","false","pre-TB secretory",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0019001","pre-TB secretory",159.9,0.0333876221498371,"false","false","pre-TB secretory",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0019001","pre-TB secretory",24813.785,0.0178340615530424,"false","false","pre-TB secretory",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0019001","pre-TB secretory",372.895,0.0338607594936709,"false","false","pre-TB secretory",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:1000312","Goblet (subsegmental)",147,0.00416619430903526,"false","false","Goblet (subsegmental)",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:1000312","Goblet (subsegmental)",66,0.00417721518987342,"false","false","Goblet (subsegmental)",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000312","Goblet (subsegmental)",14614,0.0257220804365044,"false","false","Goblet (subsegmental)",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:1000312","Goblet (subsegmental)",25391.29,0.0182491235726895,"false","false","Goblet (subsegmental)",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000312","Goblet (subsegmental)",31.878,0.00417721518987342,"false","false","Goblet (subsegmental)",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:1000312","Goblet (subsegmental)",46.002,0.00417721518987342,"false","false","Goblet (subsegmental)",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:1000312","Goblet (subsegmental)",24.804,0.00517915309446254,"false","false","Goblet (subsegmental)",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:1000491","Mesothelium",27,0.000765219362884027,"false","false","Mesothelium","CT:0000499","mesothelial cell of pleura"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000491","Mesothelium",1.449,0.000189873417721519,"false","false","Mesothelium","CT:0000499","mesothelial cell of pleura"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:1000491","Mesothelium",3,0.000189873417721519,"false","false","Mesothelium","CT:0000499","mesothelial cell of pleura"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:1000491","Mesothelium",1.092,0.000228013029315961,"false","false","Mesothelium","CT:0000499","mesothelial cell of pleura"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:1000491","Mesothelium",2.091,0.000189873417721519,"false","false","Mesothelium","CT:0000499","mesothelial cell of pleura"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:1000491","Mesothelium",828.51,0.000595463301439549,"false","false","Mesothelium","CT:0000499","mesothelial cell of pleura"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000491","Mesothelium",527,0.000927571944028866,"false","false","Mesothelium","CT:0000499","mesothelial cell of pleura"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:1001603","Monocyte-derived Mph",710,0.0201224350980614,"false","false","Monocyte-derived Mph",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:1001603","Monocyte-derived Mph",12291,0.0216333714688022,"false","false","Monocyte-derived Mph",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:1001603","Monocyte-derived Mph",876.645,0.114873417721519,"false","false","Monocyte-derived Mph",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:1001603","Monocyte-derived Mph",1265.055,0.114873417721519,"false","false","Monocyte-derived Mph",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:1001603","Monocyte-derived Mph",349.596,0.0729967426710098,"false","false","Monocyte-derived Mph",NA,NA
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4023054","Subpleural fibroblasts",0.624,0.000130293159609121,"false","false","Subpleural Fibroblasts","CT:0000519","mesothelial fibroblast"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:4023054","Subpleural fibroblasts",3.485,0.000316455696202531,"false","false","Subpleural Fibroblasts","CT:0000519","mesothelial fibroblast"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:1001603","Monocyte-derived Mph",13383.72,0.00961909222187122,"false","false","Monocyte-derived Mph",NA,NA
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:4023054","Subpleural fibroblasts",2.415,0.000316455696202532,"false","false","Subpleural Fibroblasts","CT:0000519","mesothelial fibroblast"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4023054","Subpleural fibroblasts",19,0.000538487699807278,"false","false","Subpleural Fibroblasts","CT:0000519","mesothelial fibroblast"
"Female","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:4023054","Subpleural fibroblasts",5,0.000316455696202532,"false","false","Subpleural Fibroblasts","CT:0000519","mesothelial fibroblast"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:4023054","Subpleural fibroblasts",60,0.00010560591393118,"false","false","Subpleural Fibroblasts","CT:0000519","mesothelial fibroblast"
"Male","CellTypist","sc_transcriptomics","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:4023054","Subpleural fibroblasts",93.63,0.0000672933687146624,"false","false","Subpleural Fibroblasts","CT:0000519","mesothelial fibroblast"
