"tool","modality","sex","organ","organId","as","as_id","cell_id","cell_label","annotation_label","cell_count","percentage","asct_relation_in_asctb_table","indirect_asct_relation_in_asctb_table"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000646","basal cell","Basal Cell",68,0.00430379746835443,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000860","classical monocyte","Classical Monocyte",105.768,0.0220846905537459,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0001050","effector CD8-positive, alpha-beta T cell","Effector Cd8-Positive, Alpha-Beta T Cell",93.398,0.00848101265822785,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002063","type II pneumocyte","Type Ii Pneumocyte",1171.275,0.153481012658228,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000236","B cell","B Cell",55.848,0.0116612377850163,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000236","B cell","B Cell",272.527,0.024746835443038,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000451","dendritic cell","Dendritic Cell",97,0.00613924050632911,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000767","basophil","Basophil",98.974,0.0089873417721519,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002138","endothelial cell of lymphatic vessel","Endothelial Cell Of Lymphatic Vessel",300,0.00850243736537807,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0002144","capillary endothelial cell","Capillary Endothelial Cell",1146,0.0324793107357442,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000767","basophil","Basophil",68.586,0.0089873417721519,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000192","smooth muscle cell","Smooth Muscle Cell",5.576,0.000506329113924051,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000669","pericyte","Pericyte",167.28,0.0151898734177215,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000669","pericyte","Pericyte",52.728,0.0110097719869707,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002138","endothelial cell of lymphatic vessel","Endothelial Cell Of Lymphatic Vessel",124.614,0.0163291139240506,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000158","club cell","Club Cell",290.283,0.0380379746835443,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000359","vascular associated smooth muscle cell","Vascular Associated Smooth Muscle Cell",18.122,0.00164556962025316,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000775","neutrophil","Neutrophil",14.664,0.00306188925081433,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000786","plasma cell","Plasma Cell",29.328,0.00612377850162867,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000451","dendritic cell","Dendritic Cell",29.328,0.00612377850162867,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002063","type II pneumocyte","Type Ii Pneumocyte",164799.505,0.259268415489299,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000359","vascular associated smooth muscle cell","Vascular Associated Smooth Muscle Cell",282.705,0.000444761514307353,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000860","classical monocyte","Classical Monocyte",2897,0.00719703274562949,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000786","plasma cell","Plasma Cell",175,0.0110759493670886,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002598","bronchial smooth muscle cell","Bronchial Smooth Muscle Cell",7.667,0.00069620253164557,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:1000331","serous cell of epithelium of bronchus","Serous Cell Of Epithelium Of Bronchus",175.33,0.000275835363023322,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000624","CD4-positive, alpha-beta T cell","Cd4-Positive, Alpha-Beta T Cell",84280,0.209377259165224,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0001050","effector CD8-positive, alpha-beta T cell","Effector Cd8-Positive, Alpha-Beta T Cell",64.722,0.00848101265822785,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000860","classical monocyte","Classical Monocyte",324.576,0.0425316455696203,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:4028006","adventitial cell","Adventitial Cell",3,0.000189873417721519,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000071","blood vessel endothelial cell","Blood Vessel Endothelial Cell",3,0.000189873417721519,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002598","bronchial smooth muscle cell","Bronchial Smooth Muscle Cell",8.58,0.00179153094462541,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000860","classical monocyte","Classical Monocyte",672,0.0425316455696202,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000359","vascular associated smooth muscle cell","Vascular Associated Smooth Muscle Cell",6.396,0.00133550488599349,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002543","vein endothelial cell","Vein Endothelial Cell",213.282,0.0193670886075949,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000451","dendritic cell","Dendritic Cell",66.415,0.000104486429220293,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000775","neutrophil","Neutrophil",7385,0.0183465953836637,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000784","plasmacytoid dendritic cell","Plasmacytoid Dendritic Cell",14,0.0000347802756088411,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000158","club cell","Club Cell",242.736,0.0506840390879479,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002063","type II pneumocyte","Type Ii Pneumocyte",1690.225,0.153481012658228,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000413","endothelial cell of artery","Endothelial Cell Of Artery",1776,0.00441212639152156,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000451","dendritic cell","Dendritic Cell",64,0.00181385330461399,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002543","vein endothelial cell","Vein Endothelial Cell",147.798,0.0193670886075949,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0017000","pulmonary ionocyte","Pulmonary Ionocyte",1,0.0000283414578845936,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000625","CD8-positive, alpha-beta T cell","Cd8-Positive, Alpha-Beta T Cell",2725,0.00676973221672087,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:4028006","adventitial cell","Adventitial Cell",2,0.0000566829157691872,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000235","macrophage","Macrophage",14322,0.0355802219478445,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0001050","effector CD8-positive, alpha-beta T cell","Effector Cd8-Positive, Alpha-Beta T Cell",23.868,0.00498371335504886,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000625","CD8-positive, alpha-beta T cell","Cd8-Positive, Alpha-Beta T Cell",119.784,0.0156962025316456,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002062","type I pneumocyte","Type I Pneumocyte",1338,0.0846835443037975,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002543","vein endothelial cell","Vein Endothelial Cell",58.5,0.0122149837133551,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000625","CD8-positive, alpha-beta T cell","Cd8-Positive, Alpha-Beta T Cell",472,0.0133771681215282,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000359","vascular associated smooth muscle cell","Vascular Associated Smooth Muscle Cell",37,0.00104863394172996,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000786","plasma cell","Plasma Cell",84.525,0.0110759493670886,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:1000413","endothelial cell of artery","Endothelial Cell Of Artery",53,0.00335443037974683,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000057","fibroblast","Fibroblast",3127,0.197911392405063,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000646","basal cell","Basal Cell",701,0.0198673619771001,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000625","CD8-positive, alpha-beta T cell","Cd8-Positive, Alpha-Beta T Cell",64.272,0.0134201954397394,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000775","neutrophil","Neutrophil",65,0.00411392405063291,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000451","dendritic cell","Dendritic Cell",207,0.000514251217930723,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000057","fibroblast","Fibroblast",940.524,0.196384364820847,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000236","B cell","B Cell",27,0.000765219362884027,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0000875","non-classical monocyte","Non-Classical Monocyte",145.86,0.0304560260586319,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002063","type II pneumocyte","Type Ii Pneumocyte",2425,0.153481012658228,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0002598","bronchial smooth muscle cell","Bronchial Smooth Muscle Cell",1223.355,0.00192462539514855,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000814","mature NK T cell","Mature Nk T Cell",86.94,0.0113924050632911,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000359","vascular associated smooth muscle cell","Vascular Associated Smooth Muscle Cell",199,0.000494376774725671,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0002144","capillary endothelial cell","Capillary Endothelial Cell",66000,0.16396415644168,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000624","CD4-positive, alpha-beta T cell","Cd4-Positive, Alpha-Beta T Cell",1892,0.0536220383176511,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000236","B cell","B Cell",585,0.00145331865936943,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000158","club cell","Club Cell",14088,0.0349988944840967,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000786","plasma cell","Plasma Cell",772,0.00191788376928753,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000669","pericyte","Pericyte",4262,0.0105881096174915,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000236","B cell","B Cell",391,0.024746835443038,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000451","dendritic cell","Dendritic Cell",46.851,0.00613924050632911,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000625","CD8-positive, alpha-beta T cell","Cd8-Positive, Alpha-Beta T Cell",3578.905,0.00563046004620419,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000775","neutrophil","Neutrophil",8511.43,0.0133904829971915,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:0000192","smooth muscle cell","Smooth Muscle Cell",8,0.000506329113924051,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:1000331","serous cell of epithelium of bronchus","Serous Cell Of Epithelium Of Bronchus",287,0.000712995649981244,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002062","type I pneumocyte","Type I Pneumocyte",932.586,0.0846835443037975,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000875","non-classical monocyte","Non-Classical Monocyte",170.499,0.0223417721518987,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Left Apical Bronchopulmonary Segment","FMA:7385","CL:0000767","basophil","Basophil",110,0.00311756036730529,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Medial Bronchopulmonary Segment","FMA:7360","CL:1000413","endothelial cell of artery","Endothelial Cell Of Artery",3435.115,0.00540424452775827,"false","true"
"popV","sc_transcriptomics","Female","Lung","UBERON:0001004","Lateral Bronchopulmonary Segment","FMA:7361","CL:0000057","fibroblast","Fibroblast",1510.341,0.197911392405063,"false","true"
"popV","sc_transcriptomics","Male","Lung","UBERON:0001004","Lateral Segmental Bronchus","FMA:7402","CL:0002144","capillary endothelial cell","Capillary Endothelial Cell",212.94,0.0444625407166124,"false","true"
