"sex","tool","modality","organ","organId","as","as_id","cell_id","cell_label","cell_count","percentage","asct_relation_in_asctb_table","indirect_asct_relation_in_asctb_table","annotation_label","annotation_label_id","cell_label2"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:0000814","Natural Killer T",1.236,0.0000901072451182431,"false","false","Natural Killer T","AZ:0000053","mature NK T cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:0000814","Natural Killer T",1.236,0.0000901072451182431,"false","false","Natural Killer T","AZ:0000053","mature NK T cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000875","Non-classical monocyte",7.779,0.0000161633761060994,"false","false","Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000875","Non-classical monocyte",7.779,0.0000161633761060994,"false","false","Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000875","Non-classical monocyte",79.86,0.0000406517087701444,"false","false","Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000875","Non-classical monocyte",79.86,0.0000406517087701444,"false","false","Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:0000875","Non-classical monocyte",1.904,0.000138805982771145,"false","false","Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:0000875","Non-classical monocyte",1.904,0.000138805982771145,"false","false","Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0000875","Non-classical monocyte",2.915,0.0000714470905984893,"false","false","Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000875","Non-classical monocyte",291.725,0.000100609619871687,"false","false","Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000875","Non-classical monocyte",38.974,0.0000805370303578771,"false","false","Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000875","Non-classical monocyte",291.725,0.000100609619871687,"false","false","Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000875","Non-classical monocyte",38.974,0.0000805370303578771,"false","false","Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0000875","Non-classical monocyte",2.915,0.0000714470905984893,"false","false","Non-Classical Monocyte","AZ:0000055","non-classical monocyte"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000890","M2 Macrophage",1621.687,0.00336957666889985,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0000890","M2 Macrophage",33.05,0.00299688324142891,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0000890","M2 Macrophage",80.019,0.00153142422452881,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000890","M2 Macrophage",15.91,0.0111351871915252,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Capsule","UBERON:0002015","CL:0000890","M2 Macrophage",147.41,0.00297072139538498,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Hilum of Kidney","UBERON:0008716","CL:0000890","M2 Macrophage",80.019,0.00153142422452881,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000890","M2 Macrophage",15.91,0.0111351871915252,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Capsule","UBERON:0002015","CL:0000890","M2 Macrophage",147.41,0.00297072139538498,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000890","M2 Macrophage",1621.687,0.00336957666889985,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Hilum of Kidney","UBERON:0008716","CL:0000890","M2 Macrophage",33.05,0.00299688324142891,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000890","M2 Macrophage",4110.993,0.00209264826185953,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000890","M2 Macrophage",4110.993,0.00209264826185953,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:0000890","M2 Macrophage",152.348,0.0111065198861441,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:0000890","M2 Macrophage",152.348,0.0111065198861441,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0000890","M2 Macrophage",307.636,0.00754020485878452,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0000890","M2 Macrophage",42.6,0.00299688324142891,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000890","M2 Macrophage",907.113,0.00187448522653628,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000890","M2 Macrophage",6845.492,0.0023608615920976,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0000890","M2 Macrophage",307.636,0.00754020485878452,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0000890","M2 Macrophage",42.6,0.00299688324142891,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000890","M2 Macrophage",907.113,0.00187448522653628,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000890","M2 Macrophage",6845.492,0.0023608615920976,"false","false","M2 Macrophage","AZ:0000046","alternatively activated macrophage"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000990","Classical Dendritic",3601.512,0.00183330349306512,"false","false","Classical Dendritic","AZ:0000026","conventional dendritic cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000990","Classical Dendritic",3601.512,0.00183330349306512,"false","false","Classical Dendritic","AZ:0000026","conventional dendritic cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0000990","Classical Dendritic",358,0.000743860219306283,"false","false","Classical Dendritic","AZ:0000026","conventional dendritic cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0000990","Classical Dendritic",358,0.000743860219306283,"false","false","Classical Dendritic","AZ:0000026","conventional dendritic cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0000990","Classical Dendritic",287.425,0.00704483019391794,"false","false","Classical Dendritic","AZ:0000026","conventional dendritic cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000990","Classical Dendritic",8991,0.00310080072762477,"false","false","Classical Dendritic","AZ:0000026","conventional dendritic cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0000990","Classical Dendritic",287.425,0.00704483019391794,"false","false","Classical Dendritic","AZ:0000026","conventional dendritic cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000990","Classical Dendritic",8991,0.00310080072762477,"false","false","Classical Dendritic","AZ:0000026","conventional dendritic cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0000990","Classical Dendritic",42.439,0.0000876972091999268,"false","false","Classical Dendritic","AZ:0000026","conventional dendritic cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0000990","Classical Dendritic",42.439,0.0000876972091999268,"false","false","Classical Dendritic","AZ:0000026","conventional dendritic cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0001058","Plasmacytoid Dendritic",19.363,0.00000985648681337723,"false","false","Plasmacytoid Dendritic","AZ:0000062","plasmacytoid dendritic cell, human"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0001058","Plasmacytoid Dendritic",19.363,0.00000985648681337723,"false","false","Plasmacytoid Dendritic","AZ:0000062","plasmacytoid dendritic cell, human"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0001058","Plasmacytoid Dendritic",26.787,0.0000553534518447286,"false","false","Plasmacytoid Dendritic","AZ:0000062","plasmacytoid dendritic cell, human"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0001058","Plasmacytoid Dendritic",1.068,0.0000261768414268222,"false","false","Plasmacytoid Dendritic","AZ:0000062","plasmacytoid dendritic cell, human"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0001058","Plasmacytoid Dendritic",40,0.0000137951316989201,"false","false","Plasmacytoid Dendritic","AZ:0000062","plasmacytoid dendritic cell, human"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0001058","Plasmacytoid Dendritic",26.787,0.0000553534518447286,"false","false","Plasmacytoid Dendritic","AZ:0000062","plasmacytoid dendritic cell, human"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0001058","Plasmacytoid Dendritic",1.068,0.0000261768414268222,"false","false","Plasmacytoid Dendritic","AZ:0000062","plasmacytoid dendritic cell, human"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0001058","Plasmacytoid Dendritic",40,0.0000137951316989201,"false","false","Plasmacytoid Dendritic","AZ:0000062","plasmacytoid dendritic cell, human"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002201","Intercalated Type B",13704.425,0.00697606178264821,"false","false","Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002201","Intercalated Type B",6873.375,0.0142816487007663,"false","false","Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002201","Intercalated Type B",6873.375,0.0142816487007663,"false","false","Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Kidney Pyramid","UBERON:0004200","CL:0002201","Intercalated Type B",13704.425,0.00697606178264821,"false","false","Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Papilla","UBERON:0001228","CL:0002201","Intercalated Type B",16.184,0.00117985085355473,"false","false","Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Papilla","UBERON:0001228","CL:0002201","Intercalated Type B",16.184,0.00117985085355473,"false","false","Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0002201","Intercalated Type B",21017.041,0.0072483212129151,"false","false","Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0002201","Intercalated Type B",262.705,0.00643893925752183,"false","false","Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002201","Intercalated Type B",1667.722,0.00344623023919791,"false","false","Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Renal Column","UBERON:0001284","CL:0002201","Intercalated Type B",3.408,0.000239750659314313,"false","false","Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004539","Outer Cortex of Kidney","UBERON:0002189","CL:0002201","Intercalated Type B",21017.041,0.0072483212129151,"false","false","Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0002201","Intercalated Type B",262.705,0.00643893925752183,"false","false","Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Outer Cortex of Kidney","UBERON:0002189","CL:0002201","Intercalated Type B",1667.722,0.00344623023919791,"false","false","Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Male","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Renal Column","UBERON:0001284","CL:0002201","Intercalated Type B",3.408,0.000239750659314313,"false","false","Intercalated Type B","AZ:0000044","renal beta-intercalated cell"
"Female","Azimuth","sc_transcriptomics","Kidney","UBERON:0004538","Kidney Pyramid","UBERON:0004200","CL:0002573","Schwann / Neural",863.047,0.000439323006498207,"false","false","Schwann / Neural","AZ:0000068","Schwann cell"
