"organ","as","as_label","sex","tool","modality","cell_id","cell_label","cell_count","cell_percentage"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030010","Proximal Tubule Epithelial Segment 2","581.44","2.67385E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030010","Proximal Tubule Epithelial Segment 2","581.44","2.67385E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000648","Renin-positive Juxtaglomerular Granular","552.475","2.540649E-4"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000648","Renin-positive Juxtaglomerular Granular","552.475","2.540649E-4"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030017","Distal Convoluted Tubule Type 2","158.095","7.270264E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030017","Distal Convoluted Tubule Type 2","158.095","7.270264E-5"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000875","Non-classical monocyte","82.425","3.790452E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000875","Non-classical monocyte","82.425","3.790452E-5"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000814","Natural Killer T","72.714","3.343876E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000814","Natural Killer T","72.714","3.343876E-5"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030020","Connecting Tubule Intercalated Type A","51.714","2.378155E-5"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030020","Connecting Tubule Intercalated Type A","51.714","2.378155E-5"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0001058","Plasmacytoid Dendritic","20.363","9.364268E-6"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0001058","Plasmacytoid Dendritic","20.363","9.364268E-6"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000775","Neutrophil","7.996","3.677095E-6"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000775","Neutrophil","7.996","3.677095E-6"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000113","Cycling Mononuclear Phagocyte","6.998","3.218148E-6"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0004200","renal pyramid","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000113","Cycling Mononuclear Phagocyte","6.998","3.218148E-6"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030012","Descending Thin Limb Type 1","27472.14","0.2628845"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030012","Descending Thin Limb Type 1","27472.14","0.2628845"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030009","Proximal Tubule Epithelial Segment 1","11952.64","0.1143764"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030009","Proximal Tubule Epithelial Segment 1","11952.64","0.1143764"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000718","Inner Medullary Collecting Duct","10991.37","0.1051778"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000718","Inner Medullary Collecting Duct","10991.37","0.1051778"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000768","Connecting Tubule","8247.187","0.07891839"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000768","Connecting Tubule","8247.187","0.07891839"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001107","Ascending Thin Limb","7651.49","0.07321809"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001107","Ascending Thin Limb","7651.49","0.07321809"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001108","Medullary Thick Ascending Limb","5760.322","0.05512126"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001108","Medullary Thick Ascending Limb","5760.322","0.05512126"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030016","Distal Convoluted Tubule Type 1","5606.037","0.05364489"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030016","Distal Convoluted Tubule Type 1","5606.037","0.05364489"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030013","Descending Thin Limb Type 2","5324.663","0.05095239"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030013","Descending Thin Limb Type 2","5324.663","0.05095239"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000452","Parietal Epithelial","2097.753","0.02007367"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000452","Parietal Epithelial","2097.753","0.02007367"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000650","Mesangial","1842.529","0.0176314"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000650","Mesangial","1842.529","0.0176314"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000715","Cortical Collecting Duct Intercalated Type A","1698.181","0.01625011"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000715","Cortical Collecting Duct Intercalated Type A","1698.181","0.01625011"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000084","T","1524.545","0.01458857"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000084","T","1524.545","0.01458857"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000692","Fibroblast","1389.611","0.01329737"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000692","Fibroblast","1389.611","0.01329737"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000714","Cortical Collecting Duct Principal","1289.195","0.01233647"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000714","Cortical Collecting Duct Principal","1289.195","0.01233647"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000236","B","1213.883","0.0116158"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000236","B","1213.883","0.0116158"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001109","Cortical Thick Ascending Limb","1093.593","0.01046473"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001109","Cortical Thick Ascending Limb","1093.593","0.01046473"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030014","Descending Thin Limb Type 3","1076.857","0.01030458"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030014","Descending Thin Limb Type 3","1076.857","0.01030458"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000990","Classical Dendritic","1024.034","0.009799113"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000990","Classical Dendritic","1024.034","0.009799113"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000716","Outer Medullary Collecting Duct Principal","929.894","0.008898275"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000716","Outer Medullary Collecting Duct Principal","929.894","0.008898275"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0002201","Intercalated Type B","835.231","0.007992433"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0002201","Intercalated Type B","835.231","0.007992433"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030022","Medullary Fibroblast","830.524","0.007947391"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030022","Medullary Fibroblast","830.524","0.007947391"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001318","Cortical Vascular Smooth Muscle / Pericyte","706.05","0.006756283"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001318","Cortical Vascular Smooth Muscle / Pericyte","706.05","0.006756283"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030011","Proximal Tubule Epithelial Segment 3","606.68","0.005805399"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030011","Proximal Tubule Epithelial Segment 3","606.68","0.005805399"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ","577.392","0.005525138"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","https://purl.org/ccf/ASCTB-TEMP_descending-vasa-recta-endothelial","Descending Vasa Recta Endothelial ","577.392","0.005525138"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000850","Macula Densa","546.012","0.005224859"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1000850","Macula Densa","546.012","0.005224859"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001131","Ascending Vasa Recta Endothelial","363.485","0.003478235"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_1001131","Ascending Vasa Recta Endothelial","363.485","0.003478235"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000653","Podocyte","356.686","0.003413174"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000653","Podocyte","356.686","0.003413174"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030018","Connecting Tubule Principal","326.352","0.003122904"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_4030018","Connecting Tubule Principal","326.352","0.003122904"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0002138","Lymphatic Endothelial","236.919","0.002267108"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0002138","Lymphatic Endothelial","236.919","0.002267108"
"Left Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000890","M2 Macrophage","189.849","0.00181669"
"Right Kidney","http://purl.obolibrary.org/obo/UBERON_0008716","hilum of kidney","Female","azimuth","sc_transcriptomics","http://purl.obolibrary.org/obo/CL_0000890","M2 Macrophage","189.849","0.00181669"
