organ,as_label,cell_label,mean_cell_count,cell_count
VHMRightKidney,renal papilla,Ascending Thin Limb,12.5,25
VHMRightKidney,renal papilla,Ascending Vasa Recta Endothelial,3.5,7
VHMRightKidney,renal papilla,Connecting Tubule,12.5,25
VHMRightKidney,renal papilla,Cortical Collecting Duct Intercalated Type A,1,1
VHMRightKidney,renal papilla,Cortical Collecting Duct Principal,23,46
VHMRightKidney,renal papilla,Descending Thin Limb Type 1,80,160
VHMRightKidney,renal papilla,Descending Thin Limb Type 2,5,5
VHMRightKidney,renal papilla,Descending Thin Limb Type 3,8,16
VHMRightKidney,renal papilla,Descending Vasa Recta Endothelial,3,3
VHMRightKidney,renal papilla,Inner Medullary Collecting Duct,146.5,293
VHMRightKidney,renal papilla,Intercalated Type B,1,1
VHMRightKidney,renal papilla,Medullary Fibroblast,33.5,67
VHMRightKidney,renal papilla,Monocyte-derived,2,2
VHMRightKidney,renal papilla,Natural Killer / Natural Killer T,1,1
VHMRightKidney,renal papilla,Non-classical monocyte,2,2
VHMRightKidney,renal papilla,Outer Medullary Collecting Duct Principal,3,6
VHMRightKidney,renal papilla,Papillary Tip Epithelial,1,1
VHMRightKidney,renal papilla,Parietal Epithelial,1,1
VHMRightKidney,renal papilla,Peritubular Capilary Endothelial,2,2
VHMRightKidney,renal papilla,Plasma,1,1
VHMRightKidney,renal papilla,T,1,1
VHMRightKidney,renal papilla,Vascular Smooth Muscle / Pericyte,2,2
VHMRightKidney,renal pyramid,Afferent / Efferent Arteriole Endothelial,2,2
VHMRightKidney,renal pyramid,Ascending Thin Limb,8.75,35
VHMRightKidney,renal pyramid,Ascending Vasa Recta Endothelial,7,28
VHMRightKidney,renal pyramid,B,1,1
VHMRightKidney,renal pyramid,Connecting Tubule,32.25,129
VHMRightKidney,renal pyramid,Connecting Tubule Principal,5,5
VHMRightKidney,renal pyramid,Cortical Collecting Duct Intercalated Type A,13,39
VHMRightKidney,renal pyramid,Cortical Collecting Duct Principal,72.75,291
VHMRightKidney,renal pyramid,Cortical Thick Ascending Limb,630,1260
VHMRightKidney,renal pyramid,Cortical Vascular Smooth Muscle / Pericyte,1,2
VHMRightKidney,renal pyramid,Descending Thin Limb Type 1,599,2396
VHMRightKidney,renal pyramid,Descending Thin Limb Type 2,24.33333333333333333333,73
VHMRightKidney,renal pyramid,Descending Thin Limb Type 3,5.5,22
VHMRightKidney,renal pyramid,Descending Vasa Recta Endothelial,3,3
VHMRightKidney,renal pyramid,"Descending Vasa Recta Endothelial ",11,22
VHMRightKidney,renal pyramid,Distal Convoluted Tubule Type 1,35,70
VHMRightKidney,renal pyramid,Fibroblast,1,1
VHMRightKidney,renal pyramid,Glomerular Capillary Endothelial,4.5,9
VHMRightKidney,renal pyramid,Inner Medullary Collecting Duct,609.5,2438
VHMRightKidney,renal pyramid,Intercalated Type B,2,4
VHMRightKidney,renal pyramid,Macula Densa,18.5,37
VHMRightKidney,renal pyramid,Medullary Fibroblast,18.75,75
VHMRightKidney,renal pyramid,Medullary Thick Ascending Limb,715,1430
VHMRightKidney,renal pyramid,Monocyte-derived,2,2
VHMRightKidney,renal pyramid,Natural Killer / Natural Killer T,1,1
VHMRightKidney,renal pyramid,Non-classical monocyte,1.5,3
VHMRightKidney,renal pyramid,Outer Medullary Collecting Duct Intercalated Type A,16.5,33
VHMRightKidney,renal pyramid,Outer Medullary Collecting Duct Principal,6,24
VHMRightKidney,renal pyramid,Papillary Tip Epithelial,1,1
VHMRightKidney,renal pyramid,Parietal Epithelial,1,2
VHMRightKidney,renal pyramid,Peritubular Capilary Endothelial,2,2
VHMRightKidney,renal pyramid,"Peritubular Capilary Endothelial ",20,20
VHMRightKidney,renal pyramid,Plasma,1,1
VHMRightKidney,renal pyramid,Podocyte,28,28
VHMRightKidney,renal pyramid,Proximal Tubule Epithelial Segment 1,52.5,105
VHMRightKidney,renal pyramid,Proximal Tubule Epithelial Segment 2,4,8
VHMRightKidney,renal pyramid,Proximal Tubule Epithelial Segment 3,21.5,43
VHMRightKidney,renal pyramid,T,1,1
VHMRightKidney,renal pyramid,Vascular Smooth Muscle / Pericyte,2,4
VHMSkin,skin of body,Adipocyte,19,19
VHMSkin,skin of body,CD68 / Macrophage,106.2,531
VHMSkin,skin of body,Endothelial cell,1004,1004
VHMSkin,skin of body,Epithelial cell,502,502
VHMSkin,skin of body,Epithelial cell (keratinocyte),1930,1930
VHMSkin,skin of body,Fibroblast,516,516
VHMSkin,skin of body,Immune (lymphocyte),75,75
VHMSkin,skin of body,Immune (myeloid),177,177
VHMSkin,skin of body,Melanocyte,162,162
VHMSkin,skin of body,Muscle,180,180
VHMSkin,skin of body,Other,396,396
VHMSkin,skin of body,T-Killer,38.6,193
VHMSkin,skin of body,T-helper,1027,5135
VHMSkin,skin of body,T-reg,127.8,639
VHMSmallIntestine,ascending part of duodenum,B,59,354
VHMSmallIntestine,ascending part of duodenum,CD4+ T cell,1853.66666666666666666667,11122
VHMSmallIntestine,ascending part of duodenum,CD57+ Enterocyte,30.66666666666666666667,184
VHMSmallIntestine,ascending part of duodenum,CD66+ Enterocyte,301.33333333333333333333,1808
VHMSmallIntestine,ascending part of duodenum,CD7+ Immune,286.5,1719
VHMSmallIntestine,ascending part of duodenum,CD8+ T,5172,31032
VHMSmallIntestine,ascending part of duodenum,Cycling TA,647,3882
VHMSmallIntestine,ascending part of duodenum,DC,399,2394
VHMSmallIntestine,ascending part of duodenum,Endothelial,3674.5,22047
VHMSmallIntestine,ascending part of duodenum,Enterocyte,11743.16666666666666666667,70459
VHMSmallIntestine,ascending part of duodenum,Goblet,2496.66666666666666666667,14980
VHMSmallIntestine,ascending part of duodenum,ICC,692,4152
VHMSmallIntestine,ascending part of duodenum,Lymphatic,883.66666666666666666667,5302
VHMSmallIntestine,ascending part of duodenum,M1 Macrophage,399.16666666666666666667,2395
VHMSmallIntestine,ascending part of duodenum,M2 Macrophage,1748,10488
VHMSmallIntestine,ascending part of duodenum,MUC1+ Enterocyte,338.83333333333333333333,2033
VHMSmallIntestine,ascending part of duodenum,NK,43.33333333333333333333,260
VHMSmallIntestine,ascending part of duodenum,Nerve,1365.83333333333333333333,8195
VHMSmallIntestine,ascending part of duodenum,Neuroendocrine,315.66666666666666666667,1894
VHMSmallIntestine,ascending part of duodenum,Neutrophil,220.66666666666666666667,1324
VHMSmallIntestine,ascending part of duodenum,Paneth,606.33333333333333333333,3638
VHMSmallIntestine,ascending part of duodenum,Plasma,2784.5,16707
VHMSmallIntestine,ascending part of duodenum,Smooth muscle,5212,31272
VHMSmallIntestine,ascending part of duodenum,Stroma,3410.5,20463
VHMSmallIntestine,ascending part of duodenum,TA,772.66666666666666666667,4636
VHMSmallIntestine,descending part of duodenum,B,43.83333333333333333333,263
VHMSmallIntestine,descending part of duodenum,CD4+ T cell,2132.16666666666666666667,12793
VHMSmallIntestine,descending part of duodenum,CD57+ Enterocyte,187,1122
VHMSmallIntestine,descending part of duodenum,CD66+ Enterocyte,293.66666666666666666667,1762
VHMSmallIntestine,descending part of duodenum,CD7+ Immune,240.5,1443
VHMSmallIntestine,descending part of duodenum,CD8+ T,3828.33333333333333333333,22970
VHMSmallIntestine,descending part of duodenum,Cycling TA,982.5,5895
VHMSmallIntestine,descending part of duodenum,DC,367.5,2205
VHMSmallIntestine,descending part of duodenum,Endothelial,3713.5,22281
VHMSmallIntestine,descending part of duodenum,Enterocyte,13295.5,79773
VHMSmallIntestine,descending part of duodenum,Goblet,2683.33333333333333333333,16100
VHMSmallIntestine,descending part of duodenum,ICC,528.66666666666666666667,3172
VHMSmallIntestine,descending part of duodenum,Lymphatic,958.16666666666666666667,5749
VHMSmallIntestine,descending part of duodenum,M1 Macrophage,693.33333333333333333333,4160
VHMSmallIntestine,descending part of duodenum,M2 Macrophage,1985.33333333333333333333,11912
VHMSmallIntestine,descending part of duodenum,MUC1+ Enterocyte,800.16666666666666666667,4801
VHMSmallIntestine,descending part of duodenum,NK,86.5,519
VHMSmallIntestine,descending part of duodenum,Nerve,1078.33333333333333333333,6470
VHMSmallIntestine,descending part of duodenum,Neuroendocrine,462.5,2775
VHMSmallIntestine,descending part of duodenum,Neutrophil,323,1938
VHMSmallIntestine,descending part of duodenum,Paneth,592.66666666666666666667,3556
VHMSmallIntestine,descending part of duodenum,Plasma,3267.16666666666666666667,19603
VHMSmallIntestine,descending part of duodenum,Smooth muscle,4615.16666666666666666667,27691
VHMSmallIntestine,descending part of duodenum,Stroma,3713.66666666666666666667,22282
VHMSmallIntestine,descending part of duodenum,TA,983.66666666666666666667,5902
VHMSmallIntestine,distal part of ileum,B,1986.66666666666666666667,11920
VHMSmallIntestine,distal part of ileum,CD4+ T cell,3052.66666666666666666667,18316
VHMSmallIntestine,distal part of ileum,CD57+ Enterocyte,11.66666666666666666667,70
VHMSmallIntestine,distal part of ileum,CD66+ Enterocyte,519.33333333333333333333,3116
VHMSmallIntestine,distal part of ileum,CD7+ Immune,115.16666666666666666667,691
VHMSmallIntestine,distal part of ileum,CD8+ T,5251.16666666666666666667,31507
VHMSmallIntestine,distal part of ileum,Cycling TA,839.66666666666666666667,5038
VHMSmallIntestine,distal part of ileum,DC,778.83333333333333333333,4673
VHMSmallIntestine,distal part of ileum,Endothelial,3967.16666666666666666667,23803
VHMSmallIntestine,distal part of ileum,Enterocyte,9561.33333333333333333333,57368
VHMSmallIntestine,distal part of ileum,Goblet,3827.5,22965
VHMSmallIntestine,distal part of ileum,ICC,974.66666666666666666667,5848
VHMSmallIntestine,distal part of ileum,Lymphatic,1203.33333333333333333333,7220
VHMSmallIntestine,distal part of ileum,M1 Macrophage,584,3504
VHMSmallIntestine,distal part of ileum,M2 Macrophage,2255.5,13533
VHMSmallIntestine,distal part of ileum,MUC1+ Enterocyte,157.66666666666666666667,946
VHMSmallIntestine,distal part of ileum,NK,138.83333333333333333333,833
VHMSmallIntestine,distal part of ileum,Nerve,1519.66666666666666666667,9118
VHMSmallIntestine,distal part of ileum,Neuroendocrine,291.83333333333333333333,1751
VHMSmallIntestine,distal part of ileum,Neutrophil,283.5,1701
VHMSmallIntestine,distal part of ileum,Paneth,994.33333333333333333333,5966
VHMSmallIntestine,distal part of ileum,Plasma,2263.16666666666666666667,13579
VHMSmallIntestine,distal part of ileum,Smooth muscle,7054.5,42327
VHMSmallIntestine,distal part of ileum,Stroma,4181.33333333333333333333,25088
VHMSmallIntestine,distal part of ileum,TA,839.83333333333333333333,5039
VHMSmallIntestine,horizontal part of duodenum,B,59,354
VHMSmallIntestine,horizontal part of duodenum,CD4+ T cell,1853.66666666666666666667,11122
VHMSmallIntestine,horizontal part of duodenum,CD57+ Enterocyte,30.66666666666666666667,184
VHMSmallIntestine,horizontal part of duodenum,CD66+ Enterocyte,301.33333333333333333333,1808
VHMSmallIntestine,horizontal part of duodenum,CD7+ Immune,286.5,1719
VHMSmallIntestine,horizontal part of duodenum,CD8+ T,5172,31032
VHMSmallIntestine,horizontal part of duodenum,Cycling TA,647,3882
VHMSmallIntestine,horizontal part of duodenum,DC,399,2394
VHMSmallIntestine,horizontal part of duodenum,Endothelial,3674.5,22047
VHMSmallIntestine,horizontal part of duodenum,Enterocyte,11743.16666666666666666667,70459
VHMSmallIntestine,horizontal part of duodenum,Goblet,2496.66666666666666666667,14980
VHMSmallIntestine,horizontal part of duodenum,ICC,692,4152
VHMSmallIntestine,horizontal part of duodenum,Lymphatic,883.66666666666666666667,5302
VHMSmallIntestine,horizontal part of duodenum,M1 Macrophage,399.16666666666666666667,2395
VHMSmallIntestine,horizontal part of duodenum,M2 Macrophage,1748,10488
VHMSmallIntestine,horizontal part of duodenum,MUC1+ Enterocyte,338.83333333333333333333,2033
VHMSmallIntestine,horizontal part of duodenum,NK,43.33333333333333333333,260
VHMSmallIntestine,horizontal part of duodenum,Nerve,1365.83333333333333333333,8195
VHMSmallIntestine,horizontal part of duodenum,Neuroendocrine,315.66666666666666666667,1894
VHMSmallIntestine,horizontal part of duodenum,Neutrophil,220.66666666666666666667,1324
VHMSmallIntestine,horizontal part of duodenum,Paneth,606.33333333333333333333,3638
VHMSmallIntestine,horizontal part of duodenum,Plasma,2784.5,16707
VHMSmallIntestine,horizontal part of duodenum,Smooth muscle,5212,31272
VHMSmallIntestine,horizontal part of duodenum,Stroma,3410.5,20463
VHMSmallIntestine,horizontal part of duodenum,TA,772.66666666666666666667,4636
VHMSmallIntestine,jejunum,B,67.66666666666666666667,406
VHMSmallIntestine,jejunum,CD4+ T cell,2760.83333333333333333333,16565
VHMSmallIntestine,jejunum,CD57+ Enterocyte,18.33333333333333333333,110
VHMSmallIntestine,jejunum,CD66+ Enterocyte,694.5,4167
VHMSmallIntestine,jejunum,CD7+ Immune,282,1692
VHMSmallIntestine,jejunum,CD8+ T,9905,59430
VHMSmallIntestine,jejunum,Cycling TA,901.66666666666666666667,5410
VHMSmallIntestine,jejunum,DC,426.66666666666666666667,2560
VHMSmallIntestine,jejunum,Endothelial,4311.5,25869
VHMSmallIntestine,jejunum,Enterocyte,16975.66666666666666666667,101854
VHMSmallIntestine,jejunum,Goblet,2852.66666666666666666667,17116
VHMSmallIntestine,jejunum,ICC,525.33333333333333333333,3152
VHMSmallIntestine,jejunum,Lymphatic,1121.83333333333333333333,6731
VHMSmallIntestine,jejunum,M1 Macrophage,509.83333333333333333333,3059
VHMSmallIntestine,jejunum,M2 Macrophage,2063.66666666666666666667,12382
VHMSmallIntestine,jejunum,MUC1+ Enterocyte,118,708
VHMSmallIntestine,jejunum,NK,236.66666666666666666667,1420
VHMSmallIntestine,jejunum,Nerve,1448.83333333333333333333,8693
VHMSmallIntestine,jejunum,Neuroendocrine,371.66666666666666666667,2230
VHMSmallIntestine,jejunum,Neutrophil,353.33333333333333333333,2120
VHMSmallIntestine,jejunum,Paneth,849.16666666666666666667,5095
VHMSmallIntestine,jejunum,Plasma,2825.16666666666666666667,16951
VHMSmallIntestine,jejunum,Smooth muscle,7494.5,44967
VHMSmallIntestine,jejunum,Stroma,4462.83333333333333333333,26777
VHMSmallIntestine,jejunum,TA,551.83333333333333333333,3311
